idEmpleado	idDepartamento	ventas	importe	
16063	10	10	370.569699802701	
8268	2	34	1092.47075336635	
8504	2	5	222.767329580508	
24509	2	46	1463.27176452767	
26788	4	23	755.673578919691	
17655	4	10	357.610080408682	
21122	4	16	555.71147180894	
27640	9	18	601.874294114241	
10575	9	38	1226.01632525493	
23971	2	17	570.266040940893	
13106	4	9	344.922779139561	
29896	10	16	563.703476080533	
11355	7	36	1161.09141508168	
17016	9	44	1395.35130047954	
12892	2	50	1577.3758589371	
16281	6	46	1451.68265056409	
24925	3	17	575.985334523015	
22984	10	2	123.418927846206	
14471	10	24	779.51020578831	
23366	6	42	1342.71610680163	
16044	6	31	1019.28928966601	
26986	10	50	1598.48523750831	
9058	1	12	435.606623681079	
23807	1	26	859.900543270586	
23968	6	3	165.789094420983	
24892	4	3	154.400423799828	
20034	8	41	1302.28203293974	
15751	2	46	1475.34824764139	
22378	2	1	88.0318975858539	
13661	8	47	1481.33458053755	
25844	10	27	896.097890108869	
8512	8	5	228.603260958848	
27493	7	19	636.760252116602	
10764	5	17	592.105192109991	
25061	8	14	478.172634280367	
17105	9	37	1204.37125850672	
23779	10	3	151.811125311913	
17432	8	12	430.041558719259	
17268	10	32	1025.46785536477	
25133	9	7	282.208100986764	
23671	5	33	1069.98569743241	
9165	4	8	298.878221874534	
24061	9	31	1006.87097912974	
16476	4	12	416.716844223773	
11657	9	39	1256.13449143997	
18553	9	23	769.331704326594	
22544	2	4	172.432128234036	
19323	5	21	714.606732202045	
23303	2	40	1288.45535293615	
12802	6	16	545.422053740091	
10148	9	50	1576.44175502306	
16458	5	30	976.911867380567	
13916	10	1	109.453191025859	
10282	3	36	1153.87248338846	
21303	6	8	310.104773971301	
12512	5	10	372.084462294394	
22013	6	22	736.864129685268	
11261	10	30	962.866786309922	
13021	7	43	1377.48267010668	
11876	8	20	681.273155119863	
23668	2	19	655.328047468945	
17444	5	20	680.363224167546	
26108	4	17	593.842396528387	
27666	8	42	1344.68174471738	
26627	6	40	1274.16815083202	
12976	7	4	196.319518180713	
10178	5	48	1526.94322396393	
18810	9	19	648.98622297169	
17001	9	31	997.178666199175	
14939	10	13	453.004600430375	
20309	7	43	1379.87152525218	
20242	2	5	225.943775803756	
