idEmpleado	idDepartamento	ventas	importe	
9029	6	29	945.096074410293	
15903	10	47	1506.10939818719	
8193	4	48	1538.65773764376	
8072	9	21	708.424355680321	
23261	2	6	246.667430292194	
16082	7	35	1128.94204486578	
17264	2	3	158.693164400148	
16869	3	35	1115.26850629378	
9484	8	24	782.950615912187	
21253	6	27	893.57564200348	
24169	3	43	1359.14783254226	
29958	8	32	1044.28728748313	
28694	3	12	444.507723694904	
21652	1	4	196.825455183548	
27147	1	5	203.330348787517	
20590	7	14	477.591856791448	
8224	2	44	1406.82009181325	
21668	9	10	371.849422851507	
23204	4	30	978.848518551722	
26462	9	5	203.313446400367	
9082	6	39	1243.74329479586	
15865	4	34	1089.80884397859	
25017	1	30	967.999688800424	
17287	3	7	283.68379971184	
20419	10	9	344.7045564394	
12563	7	38	1212.28188712722	
9594	10	7	287.663098707638	
27298	5	13	457.416185763393	
13086	5	7	281.853300911306	
16790	3	37	1184.06999948624	
17729	9	12	415.981945700935	
16461	5	18	612.579600090431	
28555	8	46	1474.96770964701	
28886	7	14	478.333066812872	
12177	8	47	1495.75983366732	
15615	9	10	371.40418863455	
20168	2	2	135.174654189113	
24326	4	26	854.655148598671	
15606	1	42	1350.79588669855	
27760	8	42	1353.42970613084	
28698	8	15	534.057774084647	
29908	2	3	168.951961402293	
22295	3	21	691.392111057133	
21456	5	19	648.606957610979	
27427	8	42	1333.28907782831	
8682	1	24	800.961517245025	
24658	4	20	684.253929315253	
9836	9	46	1466.34426602458	
17288	8	21	706.831284457273	
15697	5	8	322.80265551191	
17098	7	48	1532.66793367111	
14760	8	14	489.212758284627	
21149	2	17	577.402824059782	
14110	9	8	311.273893262853	
29134	3	21	699.064997834649	
15253	9	46	1455.2872304317	
16268	6	18	618.109709386765	
26559	7	42	1334.97393793192	
14960	2	12	443.719799240921	
13808	7	19	634.385543164977	
24458	7	28	921.27894615814	
25860	2	41	1301.27697863676	
19812	5	28	913.41520538247	
22987	9	37	1198.88061642595	
8136	4	16	557.593696302545	
21547	8	25	826.56823245183	
20047	5	36	1169.31957783611	
24413	9	49	1566.17465688203	
20966	4	8	301.065621516232	
18183	8	45	1431.92616015297	
10528	1	12	422.417202602335	
11551	10	19	632.164943214583	
16493	4	18	621.053536152958	
8511	8	38	1225.41881242088	
14798	7	40	1269.25567231572	
