idEmpleado	idDepartamento	ventas	importe	
20276	8	7	289.885821365698	
28114	4	31	998.927376698203	
13644	6	46	1454.14689262125	
11595	3	1	98.7253633973773	
24553	8	9	338.264744811815	
25936	8	14	488.199098486546	
9535	9	38	1225.55919920353	
27843	5	32	1043.30225557243	
14549	10	3	158.338125086547	
9525	5	44	1391.04838588789	
23756	10	10	372.168647931967	
23400	7	17	569.245834652915	
27308	1	42	1341.38465522853	
21311	5	43	1358.78857612553	
26693	10	27	879.063519946795	
16931	7	27	886.279757733587	
10297	9	27	878.044395892902	
28114	4	45	1429.75412129879	
29431	10	38	1224.35849410685	
27052	10	47	1506.93643029171	
27311	6	35	1139.83849362463	
24109	3	13	465.648120411508	
24487	1	33	1060.25123258133	
17927	2	44	1390.57003771447	
29220	8	3	143.213110297552	
11173	10	11	388.563430490235	
28181	9	41	1297.24921622185	
15156	5	38	1224.14073926589	
10174	4	9	353.312584773317	
13608	1	44	1407.48155130422	
9525	5	16	552.829915617048	
18575	3	16	537.260154996654	
12204	2	2	136.292898569392	
18061	6	1	109.936968772643	
20858	3	37	1177.30074277953	
22941	4	42	1330.47149731334	
11401	10	15	533.129540706579	
17066	10	7	263.485581550508	
27214	3	5	210.160371274762	
12950	6	30	972.304564720162	
23784	3	39	1237.16848490628	
26884	5	30	973.793876661823	
13082	4	47	1483.59453374687	
11788	10	25	820.074091116001	
17622	7	17	579.452477032064	
10475	5	43	1367.79733471935	
28424	3	27	876.214900052275	
19544	10	36	1146.58811086164	
27527	8	14	487.481069084015	
15013	6	9	351.841019630358	
14776	10	37	1203.10521874721	
11931	10	10	364.699449075712	
28698	8	49	1540.67438141474	
14212	3	7	278.361334967595	
14703	2	19	648.186771910725	
22025	4	45	1424.23770095419	
17727	6	48	1538.67614411687	
27605	3	3	143.576854906779	
18724	8	49	1555.51225309983	
11355	7	49	1549.70131432158	
20765	3	24	790.949882264691	
23532	9	1	81.418459937637	
14693	2	23	769.989670799109	
22414	10	9	350.856573782329	
19400	7	28	918.218470270847	
24370	7	45	1434.90849293531	
13683	4	15	512.952936083522	
29521	10	41	1311.44768645589	
15770	8	6	261.487833346002	
23910	6	36	1148.59202263346	
9915	2	12	433.150217027008	
10385	9	21	694.558814342394	
22234	5	41	1299.59375002403	
20847	7	9	332.053929386686	
27022	9	9	349.76794538543	
24061	9	6	246.044616962804	
21552	2	17	582.053586664635	
22756	1	8	320.177141465329	
27006	6	27	891.117560682407	
20994	7	10	375.415775578197	
12541	6	34	1112.34853043796	
18382	7	5	230.661105360212	
23919	5	25	816.65967018188	
18605	2	1	81.4715651429592	
12826	7	7	284.376332557004	
9878	8	7	268.130466541336	
16012	10	17	596.585773581912	
24934	8	46	1457.9315636018	
13137	8	33	1061.75019686192	
12544	9	42	1353.06304182534	
27849	1	44	1391.79535319647	
15965	10	13	469.5526857998	
25116	10	8	307.973328450682	
23719	10	6	260.459056953182	
12843	2	6	261.35468245547	
14055	8	39	1235.75002496864	
12299	2	7	283.804205862714	
23290	10	38	1212.73795996454	
11788	10	47	1501.85562084515	
15670	1	22	744.543984096751	
12197	2	29	934.844398635833	
18712	6	36	1164.76721359639	
11663	2	30	965.100277515641	
26210	7	29	938.889046450559	
10862	9	48	1518.69080260335	
29607	9	17	588.54640440482	
22064	9	20	665.105699051686	
11353	7	40	1288.62045202806	
8891	2	48	1528.59338958217	
26974	2	14	482.142154947921	
11764	1	28	922.184114289556	
19028	9	41	1298.49900265154	
27583	2	26	852.459294224372	
25835	3	39	1260.09647752163	
17128	5	15	517.35278388362	
22458	5	19	640.288776904479	
13240	3	26	864.758789755757	
12037	10	23	768.51810565615	
11001	4	3	146.480241225325	
9014	3	22	730.088003729511	
15841	4	28	918.322719353402	
12201	4	19	655.021372481725	
29518	6	9	329.697489593969	
17881	6	15	508.424791520659	
14329	10	42	1356.79666943699	
15720	1	49	1563.59753122721	
26240	6	13	466.585485891712	
15739	7	35	1119.13469307084	
23742	10	3	150.699246931215	
25093	8	21	714.017920416788	
27379	5	49	1562.24041110009	
22307	8	30	969.31562670009	
18546	1	12	418.321520620175	
9809	6	5	226.573576585657	
29820	8	32	1040.57137694236	
27267	5	49	1547.58131684157	
22308	7	26	865.560827844572	
18526	1	46	1477.77062373132	
26984	9	3	162.780762539609	
12850	9	40	1295.82992815218	
16403	5	37	1203.02476748965	
26353	2	28	907.965321553855	
9801	7	48	1529.33817401963	
24509	2	20	659.608041913997	
16713	1	15	510.878927535787	
19344	5	4	173.296350544922	
21317	1	38	1217.09339157543	
8926	4	19	647.876850929054	
16238	9	42	1343.10627306956	
18519	7	38	1221.06590555099	
13496	3	13	450.991235212884	
23252	2	35	1115.28610020656	
22432	5	36	1146.25771873922	
29842	6	26	851.767617115643	
15129	8	45	1426.22126474335	
21001	2	10	359.823026154108	
8166	1	28	915.06972400242	
29029	7	16	536.675485994981	
20476	9	37	1182.09237701357	
19120	7	49	1555.09327137614	
15557	8	5	201.960918513108	
13620	2	36	1145.97100598084	
27201	6	38	1217.92120509684	
17032	5	27	894.575469165377	
10657	6	15	519.901743847831	
18665	9	49	1552.86848758947	
12471	10	29	960.177482031368	
29255	7	21	705.885717638715	
8731	3	8	299.525100579264	
28537	4	17	569.771467042049	
18149	8	43	1374.72794905991	
16902	7	30	986.988166024437	
24752	1	20	685.737343116541	
10812	6	13	450.650313073141	
28771	5	35	1127.06323623986	
21439	9	1	90.3573977995465	
11933	9	22	725.683198462093	
27215	10	40	1270.08944767997	
23188	8	50	1597.54586398487	
16680	7	39	1263.50031889207	
15806	5	12	426.504139651779	
20650	8	45	1418.70863496266	
26266	6	43	1376.02842000128	
19827	9	15	529.633341380224	
22907	2	9	343.026685203904	
27587	4	15	526.954310893526	
11247	9	45	1423.05790796087	
11992	9	36	1166.55390350453	
13582	10	11	400.352311842308	
18890	4	23	760.748350788256	
13951	2	21	712.511592839151	
29953	1	11	408.88534184959	
28758	1	10	375.67824671775	
11563	5	5	207.687491163466	
24552	3	36	1173.86900963908	
28724	1	2	137.053761508807	
13683	4	40	1290.04411645701	
27331	4	21	714.762704854255	
14969	9	5	219.706298066166	
24591	7	16	558.010439946321	
18134	10	25	813.118868513554	
12916	4	17	591.207673936713	
28526	5	12	428.35175034979	
28844	3	26	853.334806027512	
11663	2	45	1446.33795649108	
17015	8	33	1064.00306918845	
11552	6	15	509.548757090023	
10480	9	23	775.607405666079	
25367	4	41	1324.70438087578	
15253	9	44	1415.8638669438	
24023	4	38	1234.13982769202	
9878	8	39	1244.98027632245	
26798	1	16	539.129622010109	
17104	7	48	1518.5920581215	
20805	5	38	1208.58913172436	
8072	9	10	383.252283550451	
26589	1	43	1369.94258597956	
26999	7	23	768.287863716617	
12112	8	19	631.548783961473	
26266	6	50	1592.94743295431	
25012	1	5	209.810579628595	
18104	3	44	1393.62357852684	
18190	8	11	385.533405796407	
21288	1	35	1138.77674979101	
24354	1	46	1457.2598742029	
13526	7	32	1045.84260721032	
13795	9	21	691.309919306687	
8540	5	16	558.049851953075	
28163	1	27	876.781303434065	
10170	10	33	1070.00947473105	
14939	10	11	400.313281342533	
16078	3	1	90.9204936078379	
14294	8	35	1130.3831496138	
29794	4	35	1119.53542403855	
19739	8	15	530.381450378514	
10435	1	45	1435.29646571507	
29107	1	33	1070.35688461287	
13086	5	18	602.693613973769	
28957	7	20	683.29538488914	
13013	2	27	879.023616015456	
17408	7	1	97.4055538035024	
20123	8	22	727.450502294791	
20726	1	45	1441.84952262875	
12465	3	17	584.488444898505	
25513	1	35	1126.60852309624	
14192	5	33	1067.5313165167	
11368	6	46	1469.75571983948	
27194	1	13	457.086188596248	
10978	3	18	599.098359439102	
10580	2	27	870.616726088625	
15826	3	10	367.111175529245	
25578	5	18	601.756252740396	
9857	5	3	163.213920892782	
9580	4	5	226.758865111861	
25458	3	12	428.199860317726	
14327	8	31	1019.49528998672	
18520	8	7	285.674268140306	
15914	8	27	889.575000558782	
28770	1	31	996.074931824615	
16582	4	14	480.495349280767	
14081	6	13	452.69314988176	
14621	3	49	1551.49890513695	
13107	2	47	1498.82610223201	
28313	3	9	334.694906144726	
13620	2	34	1095.55058560127	
19154	6	38	1223.21933408418	
