idEmpleado	idDepartamento	ventas	importe	
17315	5	17	570.131350574145	
21299	6	38	1223.81314155823	
9224	8	6	252.928426979542	
11790	5	27	896.625844098919	
15194	2	47	1507.68328293584	
25894	3	48	1510.09900282607	
25705	10	19	640.196275971921	
20073	10	30	979.395365277024	
9338	8	11	395.548601744486	
19104	1	43	1387.11440411728	
26465	9	4	173.230438313089	
9481	8	40	1279.19262323491	
13564	1	22	725.283839928584	
15973	4	48	1538.80368565154	
28210	4	16	565.963834154403	
21625	6	28	923.96735647878	
20377	2	30	966.134667511161	
12184	1	46	1450.63442297775	
11888	2	37	1178.97724582766	
25318	5	34	1084.18877760143	
15609	4	43	1357.77141906217	
16247	5	24	782.061890802375	
25641	2	49	1553.51820459288	
27724	6	45	1430.12857429224	
27388	9	34	1108.44675167857	
29500	7	21	700.973837217769	
13729	5	30	961.657596045014	
15519	5	33	1054.46947731751	
10540	3	41	1305.73882238275	
19115	4	42	1348.11387564433	
10184	6	36	1169.95347327085	
10387	3	16	562.295322493788	
18138	6	19	645.808758216821	
15256	8	4	181.160578998346	
8346	4	44	1406.08734926492	
22941	4	39	1255.10995480004	
26884	5	2	132.532959008838	
21729	1	6	256.675006009953	
11451	9	1	86.1309254570542	
21564	9	28	922.793918867965	
11789	3	8	295.401509839763	
8179	10	28	914.26581306116	
15775	9	22	748.343392996277	
19935	2	39	1248.09932662551	
29605	8	34	1095.20469042249	
14095	6	45	1418.66341187556	
8768	6	50	1596.68464276785	
13350	10	10	358.479894380309	
27052	10	5	221.86647764494	
18213	2	40	1290.29519547256	
20184	3	7	287.491092145206	
23042	7	35	1113.67412421558	
22781	7	29	937.356171224898	
18402	10	42	1353.6040491581	
21001	2	38	1234.47933705267	
17391	2	44	1388.06945977177	
14354	6	40	1270.29493696536	
21318	10	12	422.799852687307	
26588	8	44	1388.17909242035	
23543	10	27	886.709445718075	
22911	9	19	628.441406781059	
20908	9	37	1185.72679865441	
16888	3	40	1273.65654289427	
28058	3	19	647.434726100152	
27404	5	8	297.160930846427	
12699	5	38	1210.9351158193	
22167	4	21	713.383865018088	
23950	1	18	624.123260930238	
12468	3	5	212.716336386612	
19795	4	28	910.853879354361	
8051	4	27	871.434397469943	
12323	8	24	789.459661501208	
25334	5	45	1444.5034975207	
29124	2	9	336.183326959695	
9069	5	26	868.787267761672	
16918	1	15	523.505606001013	
17604	2	2	113.718497806098	
27217	4	11	385.418877967363	
8067	9	12	414.923883869743	
20551	1	40	1289.78333980301	
20526	4	21	704.289194449917	
20767	5	20	683.177701664706	
26977	3	28	912.602999672574	
26408	3	1	95.443626910189	
17574	8	35	1140.62278349913	
26276	3	2	136.279349055271	
17286	7	38	1224.93915126889	
20199	7	27	892.204709058723	
19340	2	16	546.681241945681	
13982	5	1	98.0178894931534	
8209	7	50	1584.81501783469	
19823	7	41	1309.73310632153	
14215	1	13	468.495913589604	
9507	7	24	799.421479738979	
16959	3	10	374.352512086906	
14810	6	21	709.674711185356	
28721	9	39	1240.60927016689	
21589	2	4	180.908666896126	
18638	4	32	1030.93839577909	
18697	9	47	1484.26957460319	
8068	9	24	785.279546857476	
25726	9	32	1052.56138183761	
24528	7	5	225.763557993697	
23944	2	28	911.01259829058	
27692	10	14	498.860798002622	
26961	9	34	1098.031430644	
9136	10	40	1269.17062669488	
12549	7	20	681.172844265202	
12868	3	16	564.816781396427	
10997	4	24	790.973731051653	
27519	4	42	1354.35096196567	
26705	9	30	964.876058997994	
29388	3	1	87.8759688175637	
16568	9	4	178.395752617342	
19779	1	7	262.420251268158	
13715	10	49	1545.26370511635	
21054	1	9	353.123798981832	
27724	6	39	1258.21291598408	
21620	2	34	1106.81194260102	
19422	1	6	240.881581791156	
20607	4	50	1585.99596455041	
13081	9	45	1421.17915595937	
12410	9	3	157.442018984557	
28662	6	4	194.698446893458	
13059	4	28	926.038861519675	
22800	8	36	1161.70129114841	
20522	5	11	400.963747911604	
27738	7	22	725.082017781717	
22497	8	49	1561.83081487279	
18332	5	6	239.112556576316	
27404	5	27	882.896335834123	
8438	10	48	1532.80983090997	
9876	1	29	954.480482188277	
18486	4	15	530.654309266552	
19876	10	17	584.50379294553	
28286	1	39	1251.7278126123	
11984	7	16	537.414143671009	
21688	9	1	81.5904013819948	
28749	7	37	1196.58282890757	
26069	10	2	122.591352855131	
27237	2	13	467.10872236039	
14040	7	18	623.766307003687	
13647	3	11	407.387927662296	
17778	1	42	1355.70751089403	
17692	6	9	343.666927527481	
18661	2	21	699.938958836691	
22440	10	41	1301.85713750397	
20744	6	10	370.100160972262	
14826	6	18	617.001228470822	
15593	2	12	429.088806970552	
27420	5	12	436.550912203524	
8812	2	50	1582.39635418281	
8630	8	20	674.096724295102	
20685	8	26	870.05681398793	
26652	2	47	1498.27361005278	
9822	5	30	964.100390898111	
12759	8	30	975.119362853057	
28046	10	2	111.065111100238	
24393	9	50	1584.9737367709	
8099	1	29	937.15950685421	
16455	2	23	777.067682732394	
14531	9	18	624.088608913165	
12813	7	22	719.342029392413	
28942	4	11	405.704224820111	
25487	6	47	1508.07739521753	
25819	4	45	1421.5411310557	
25444	9	1	90.3955768097171	
15149	2	36	1157.22165955101	
16975	6	37	1193.89195967181	
10609	3	18	610.692438655855	
23914	3	34	1087.84956144534	
28673	4	9	351.533397599837	
20179	1	3	141.630087076514	
19594	9	33	1064.22058974589	
24819	5	43	1373.77285943077	
15929	8	32	1042.22965754672	
9991	5	34	1093.79122829707	
18381	9	11	401.734508090529	
28907	6	46	1451.03151936598	
23884	10	8	306.099902682984	
24962	1	46	1459.84415364444	
19642	7	2	110.863586939342	
28412	9	4	188.080789310895	
9022	6	38	1212.74200790224	
11009	4	44	1402.56164437279	
12481	5	27	900.499981651315	
28758	1	29	938.71310661487	
22642	8	3	164.423668200347	
12982	6	19	632.380699213771	
21666	8	38	1220.40340204742	
19189	7	10	356.608449759245	
21628	6	15	506.34903257077	
24551	4	1	96.6166646110903	
21209	7	9	339.423322053358	
29613	9	29	945.523670122737	
22076	2	45	1443.02011344722	
9310	8	47	1504.42427761127	
8959	7	1	81.6837028421851	
28223	8	45	1447.6301156765	
27032	3	15	522.125796471781	
27061	10	21	689.543382026974	
13028	10	5	224.635477952955	
25929	5	23	776.20820130045	
28848	1	1	86.3087898149662	
19422	1	29	941.239245525207	
21149	2	3	165.017514603686	
15210	8	48	1520.76626710629	
19355	7	38	1209.87613454921	
9544	3	34	1096.28395455716	
22202	10	16	536.043952506056	
