idEmpleado	idDepartamento	ventas	importe	
20755	10	13	466.983914369244	
17189	3	12	419.113117167313	
29055	2	38	1208.45864005781	
18904	2	23	754.702262149519	
26366	1	33	1079.55431079471	
25244	10	23	755.041493342743	
14203	2	38	1209.05963246201	
25445	1	37	1177.66739717576	
9922	10	16	540.650686091115	
12386	5	48	1514.32393781577	
11841	6	20	686.785187780291	
21121	10	27	888.276736553887	
23740	2	4	187.467822259044	
26892	8	19	634.871714708801	
8573	1	19	653.318677811566	
14853	5	50	1570.40041788034	
19202	2	2	126.726166553202	
9384	3	24	808.987737525714	
27724	6	12	428.653944222561	
13211	8	11	391.493050191315	
25011	2	25	834.484110155368	
9437	4	8	300.175402229733	
26819	7	7	278.254472668401	
21029	6	2	129.697614000038	
12077	3	27	885.15606891604	
10341	8	39	1261.12857352063	
14310	3	41	1318.31116123046	
14150	9	41	1312.70202407274	
24861	7	43	1365.26807155705	
14237	9	45	1447.45425511499	
17637	3	33	1075.0338593661	
17655	4	16	546.578884826311	
19935	2	31	1016.21980271126	
9360	7	3	166.656351800382	
29440	7	7	265.079139743503	
28250	6	14	480.893525779663	
28579	1	22	720.926982798114	
27729	5	6	254.543997912921	
9194	9	7	280.694567244823	
21854	6	11	393.10609921492	
28788	10	4	174.375263608236	
13875	8	4	173.332903018842	
19554	6	15	532.066333839701	
24441	4	9	330.609000367396	
10146	3	22	736.871988445926	
28983	3	19	646.998967270832	
18287	2	23	750.557534224613	
22161	6	6	249.658430148688	
27206	5	16	553.651177693927	
23080	10	24	779.918081341273	
25963	4	28	919.090307857418	
26706	3	4	190.826356313576	
26786	5	46	1467.36208700918	
28575	9	26	868.194645153449	
27164	6	49	1546.41485465058	
10109	10	6	246.808512139511	
10832	10	5	220.858644498912	
17820	8	36	1158.76102605777	
13270	1	46	1469.54619323348	
24084	4	45	1418.42573727408	
23131	7	32	1036.73033211228	
13252	1	47	1496.35760838928	
11798	4	44	1412.39932561871	
17362	8	21	693.196430976128	
11674	5	15	519.290078449664	
24487	1	5	220.20630295398	
8993	8	46	1472.05693384263	
17559	7	1	100.811470458662	
11018	3	13	449.792574965298	
13930	6	6	252.425152031903	
13125	9	28	929.473435082228	
19471	4	46	1472.18216864028	
16274	4	18	608.293170280891	
29115	9	2	115.547845007641	
20858	3	8	297.11778658308	
9850	7	22	741.151207136526	
16005	5	43	1368.10906839003	
15882	5	49	1547.64547230101	
20627	8	31	992.825625554112	
12552	5	8	318.157101645208	
14453	8	17	590.571039296021	
20476	9	36	1148.65273108177	
29487	4	25	839.050846378808	
17477	1	20	665.349990215781	
13238	5	18	608.363947257569	
24622	7	30	964.207503052525	
14126	3	20	679.216797817134	
22650	8	5	228.025157557812	
20629	3	5	220.241497149803	
10445	5	1	98.2706276039922	
16790	3	9	340.034881280751	
9479	1	36	1162.16595674034	
23130	9	11	384.997804679441	
29320	10	13	462.268829970746	
17570	9	29	956.37576710264	
11203	2	7	278.01765521896	
29632	4	10	360.933577400136	
25846	5	45	1438.86990286357	
10213	6	44	1411.31892191773	
27145	8	17	596.665685491946	
10520	10	23	774.942033428206	
25327	5	22	729.746063765951	
27318	3	44	1399.86585518339	
11303	1	10	381.226025662025	
16086	2	46	1450.44464625905	
12754	5	32	1046.90813921714	
14725	9	37	1182.53318603269	
12076	8	45	1431.81424200154	
19732	6	19	651.076858570369	
25378	8	27	885.263647514053	
29914	5	14	478.699443749478	
28597	3	7	273.213172197907	
9560	9	6	245.935400503657	
18604	10	38	1231.38909158827	
11110	10	28	907.854697978056	
12408	4	47	1488.07760103051	
20363	2	22	737.306762010468	
21477	6	25	827.049335402925	
21460	2	3	164.832483718559	
26866	8	36	1155.08257539714	
19880	3	35	1140.98950513685	
13745	5	41	1324.03177628481	
20306	4	47	1480.56997330886	
26548	7	12	431.521947361306	
20363	2	48	1512.39027075115	
19226	10	43	1367.30747834188	
10011	3	36	1167.18436396084	
21132	3	5	226.024340310145	
20589	8	23	759.172077905001	
29029	7	1	99.1001313641202	
14533	1	13	460.217629736391	
14464	4	48	1529.23916552646	
26620	3	5	216.326550383273	
26634	5	14	476.159940062165	
15656	2	35	1143.215068217	
21526	3	46	1460.82497553007	
26365	3	42	1348.78687589839	
26102	2	16	537.824820716784	
24930	6	25	814.905343956736	
19677	7	36	1161.45580804043	
13534	9	43	1381.67431701984	
21130	2	26	847.402555815597	
26196	4	37	1176.94829898744	
18463	2	29	934.977849635751	
14086	1	38	1219.57118385451	
20870	8	3	146.821709082845	
29520	6	31	996.230556236687	
12772	10	23	753.608713091169	
12674	5	36	1154.41413199269	
14687	10	33	1068.29816607213	
9695	3	35	1140.71089320849	
28622	6	35	1133.88424199721	
17111	2	42	1354.03741914501	
22138	5	9	336.236346520594	
18463	2	33	1055.6761803551	
20874	3	32	1050.91025714339	
23697	5	26	849.176090457093	
19368	5	32	1048.34390782208	
22117	5	13	468.835754910873	
8339	9	3	163.137167917163	
9486	3	47	1479.7237752563	
9959	8	32	1036.50884572254	
25020	9	23	752.642164096535	
24764	5	19	631.976727206249	
16804	2	14	505.046017777662	
14660	9	16	549.460278223017	
10487	4	2	136.886621814634	
16900	6	43	1369.77546044149	
22014	9	3	168.174023371271	
24370	7	32	1047.02972244799	
19439	9	5	219.29072513212	
25783	1	7	279.481941293684	
27581	6	1	92.1439914461896	
11899	2	18	603.376675678127	
17839	9	43	1373.4082583773	
29881	1	10	373.586949321249	
25177	1	5	227.083477297371	
27321	6	18	625.592123673107	
16316	9	25	811.950763506792	
16208	8	45	1445.56856166831	
27138	10	13	451.076922105195	
14966	2	14	493.575650869671	
12601	7	20	671.610208317456	
19403	1	40	1290.87391183287	
11847	2	16	558.389238155628	
23047	3	28	926.33338773918	
24177	7	6	255.201746381448	
11660	5	47	1480.09020386268	
10826	10	31	1020.48375970707	
28992	3	4	172.304811073609	
15118	9	21	691.648885072977	
25024	6	10	380.442968076301	
27523	4	3	148.989065805911	
8179	10	22	731.768176039573	
20398	7	40	1281.73203278414	
16053	4	12	425.1654712973	
25269	4	4	174.760391719062	
9101	5	18	624.971571781194	
21070	9	15	509.931831858089	
22911	9	23	750.110905631497	
24945	6	1	89.9350872682105	
24903	7	38	1226.4550957952	
12587	5	20	665.434689719898	
10183	9	4	187.384409544703	
20428	8	28	929.007440940015	
23948	2	29	941.228951914808	
27012	7	35	1121.74025055102	
11235	3	25	830.660743466886	
9563	4	16	562.828088143295	
18911	2	23	762.089231033851	
29721	7	28	903.826779846021	
25505	5	8	303.583966783985	
12035	3	8	316.393144315292	
12636	3	18	623.267193242566	
24623	10	41	1312.06024581197	
18522	8	33	1066.14812438663	
27560	1	13	444.898637405084	
27891	3	33	1061.76825226367	
17651	10	3	153.587489050621	
18404	7	37	1178.71263003848	
27705	1	10	374.25853184157	
25983	4	6	256.796417951955	
22892	5	12	429.291700734427	
20922	4	50	1595.86921229766	
12626	9	12	435.38083737501	
26767	3	45	1438.84775705582	
18371	2	5	210.492875487773	
13104	3	29	960.375815406617	
21833	9	28	921.644642893991	
26493	10	32	1028.24278708	
19115	4	7	278.826557602187	
12203	4	37	1202.11190551618	
14706	10	4	195.660291815018	
25914	6	3	141.839857875295	
23041	4	45	1435.6334744001	
