idEmpleado	idDepartamento	ventas	importe	
18859	6	50	1580.75654233841	
16012	10	49	1560.4522878865	
10812	6	49	1563.95980643293	
22298	7	26	844.094352370172	
15511	5	14	493.875889784599	
19145	5	17	576.105615392376	
12530	9	40	1279.55573789755	
13715	10	13	445.243838227002	
20954	8	32	1023.43250925813	
22341	2	46	1469.87725423178	
22117	5	26	869.937189253949	
23188	8	47	1501.29399160915	
16904	6	15	513.240980931204	
23650	2	22	739.829654926355	
21505	6	46	1472.14289677895	
19614	1	33	1063.98059071227	
12423	7	40	1266.44182971979	
29292	10	16	551.892717886666	
24562	1	18	613.45465465144	
27138	10	27	880.055703520801	
10103	7	33	1078.50729780202	
29535	4	27	884.00356818177	
10406	7	14	482.029591985992	
13432	6	50	1582.62317105319	
10672	3	45	1433.33121638435	
12383	4	4	192.226829506562	
25169	1	7	264.02220049129	
28078	10	8	298.298293751803	
19858	2	13	474.191542414106	
9401	7	41	1315.63965258917	
24283	3	50	1589.50015570479	
18298	10	50	1572.819572749	
13433	8	46	1450.37261009699	
22439	8	31	1002.49517688644	
14724	7	45	1430.65720423621	
23347	2	27	870.459303851453	
28151	1	33	1055.64488191886	
29177	2	6	241.200034656189	
21356	7	7	271.935180440515	
28705	8	10	353.883599505706	
25955	5	3	148.018252285206	
10262	3	16	546.327613995563	
26287	1	10	381.955285808982	
22381	1	47	1501.61351963021	
20899	2	39	1262.88906968333	
10769	4	16	562.698582449322	
26353	2	25	839.228971209018	
21399	9	15	509.303125342961	
18774	10	36	1167.8634039163	
26900	10	44	1397.7011024755	
14680	7	7	292.324105376529	
23697	5	49	1556.3053650578	
18064	1	40	1275.71092258939	
12568	5	36	1151.90892429646	
12412	9	41	1323.78076946539	
16378	10	23	776.752974156641	
27878	9	36	1158.42269590051	
13948	2	50	1581.33663537974	
20924	1	31	1010.76313598583	
8926	4	10	381.649060278036	
14175	3	11	392.083414901087	
15751	2	33	1061.25744414574	
20789	2	50	1571.0522958129	
24389	3	41	1307.79285666896	
18860	9	47	1480.37709852698	
20255	6	27	897.117616504951	
16468	10	2	130.921381512155	
8871	4	34	1110.74580404477	
13621	9	28	909.172450690145	
26290	5	20	681.683592927495	
