idEmpleado	idDepartamento	ventas	importe	
19694	5	43	1367.12903783057	
22713	7	20	666.376564626757	
12468	3	21	717.03442107748	
21698	6	21	709.879419053849	
28749	7	4	199.036009963153	
10324	8	9	336.369919970804	
26158	3	29	956.166794708076	
13923	7	17	593.361731708684	
15447	4	21	695.665177505308	
25815	6	6	237.913071027916	
15190	4	36	1153.75260242901	
21823	7	45	1443.08539219344	
12149	4	43	1377.4586953304	
13502	8	43	1366.53685547716	
8372	5	23	763.299991918402	
18859	6	42	1334.07785872653	
17839	9	11	398.247290811617	
25994	3	34	1086.23040831007	
18319	2	19	633.171992820302	
11660	5	25	821.548983651003	
10528	1	22	742.626528601454	
22399	10	42	1350.71407433167	
21344	10	13	452.154727453438	
22723	2	16	555.171864514785	
19124	7	31	1011.71312233979	
13986	7	31	1010.60673935833	
11954	10	33	1053.20767872651	
24331	7	25	837.800391073246	
24398	8	38	1206.94653041984	
26120	9	34	1101.72769109799	
17013	7	34	1111.20036642589	
26226	7	21	692.187348553998	
21862	8	25	819.701186092431	
11637	4	24	788.658937098765	
16616	2	20	682.255235483058	
19241	9	33	1070.92169047842	
19014	7	35	1131.143323151	
9912	10	19	634.470779893208	
26462	9	46	1448.48655708529	
19456	10	30	983.334225240785	
10062	5	35	1118.82868342047	
13703	1	26	853.115576828418	
8500	6	46	1460.86169787723	
19627	6	41	1319.66065758823	
15788	1	40	1278.7290724361	
8661	5	6	236.490846982454	
18788	8	2	136.201416876261	
17818	8	21	710.543776299126	
11579	10	41	1325.09016512199	
11763	1	12	444.364402352071	
26864	3	33	1076.67146568963	
13742	10	13	459.948130799433	
27704	10	27	898.218732708236	
19677	7	42	1354.72266301267	
21519	10	3	168.886800859536	
27702	8	1	96.4149634989048	
9229	1	8	294.221837173319	
16175	3	6	241.862556562695	
18477	3	41	1298.16629671406	
20595	7	24	788.429270604825	
13523	5	27	883.162241244298	
20755	10	4	198.366403634831	
29134	3	30	986.415201288841	
27436	8	37	1193.93748640732	
13447	7	22	726.712704602029	
15743	9	16	541.565253875016	
29479	8	21	703.384206101012	
27417	4	20	668.79975823164	
18479	3	23	764.281619994101	
25819	4	40	1292.37830143998	
22442	10	7	282.934535575534	
25177	1	43	1363.77651091841	
29364	4	39	1237.74385122477	
13081	9	39	1249.83776757952	
16505	4	41	1302.72030023053	
13095	7	47	1489.51095177304	
24317	3	47	1489.85237645444	
22714	1	22	732.494069865204	
25327	5	27	876.442792078686	
21538	1	26	855.222275357331	
20539	2	29	954.405322482067	
12802	6	12	422.663902427379	
20464	8	34	1112.71022595126	
