idEmpleado	idDepartamento	ventas	importe	
18632	7	10	357.588203566888	
28501	1	16	546.799600416235	
17503	10	9	348.143679065697	
11917	4	29	951.10621574852	
16472	6	4	186.120297138635	
16446	5	31	1018.7676004594	
17135	1	26	860.66426503503	
17411	2	37	1196.51562705474	
12354	7	6	234.225111712806	
25467	5	29	947.52469688073	
23041	4	24	795.387635154364	
29480	1	5	223.248734764405	
10212	6	4	183.334836821693	
20108	1	25	812.210915168846	
16984	9	12	427.514435251949	
10235	10	20	672.089487962466	
25868	7	18	604.02949640715	
18714	10	12	419.856453435429	
19842	8	40	1278.35104007197	
19439	9	26	850.901015871624	
27121	9	36	1155.25955216738	
15107	5	50	1597.69706603032	
8571	4	22	730.060974066174	
14384	1	38	1233.94408488364	
27469	2	39	1251.3414805249	
16797	2	43	1381.11496408522	
28089	3	43	1365.81230152669	
27770	9	40	1292.88155303005	
8737	10	50	1583.19157823138	
21317	1	17	572.324341168778	
15806	5	24	805.732990356969	
8327	4	35	1119.01977311774	
15476	1	21	707.160658048075	
22911	9	22	744.082146894225	
15598	5	28	908.154631828961	
25703	2	36	1144.3951188514	
12020	3	24	790.303492653325	
16845	4	44	1397.41925516977	
19772	10	38	1234.69281533486	
14721	9	24	801.415046938423	
21385	5	11	407.638850252907	
16975	6	35	1114.35621127223	
29464	2	22	721.842089221739	
14804	8	20	676.10410218877	
27159	9	45	1427.34895124442	
27094	6	15	521.548007336235	
25206	7	8	301.948617651103	
11394	5	50	1597.00146697322	
18318	10	33	1082.65400899698	
27217	4	40	1277.95702192837	
22800	8	18	617.723578316031	
12102	5	39	1263.03381937697	
21519	10	33	1081.18492400329	
22584	10	4	194.414936245612	
29611	2	34	1094.06207206383	
22584	10	10	359.891137536564	
19629	10	44	1416.73862635006	
21318	10	21	714.199594182055	
9744	6	41	1299.76473522362	
9763	9	11	405.005333053416	
14238	7	39	1252.95529893271	
12645	6	36	1167.78271200498	
17400	3	38	1213.32404882336	
25801	1	39	1261.90077054403	
21702	10	5	221.791706523761	
9018	5	40	1276.36786203662	
17561	4	35	1116.08807671633	
15508	1	32	1039.25268992747	
