idEmpleado	idDepartamento	ventas	importe	
12342	7	26	868.554632732903	
12515	5	21	708.307624453822	
27147	1	25	828.094813874035	
25701	2	11	398.049300721869	
22160	3	37	1203.5386127995	
27497	9	31	1020.65805106454	
23330	6	17	587.0829011626	
22913	10	12	429.413508339512	
11826	1	32	1041.88542287885	
28398	9	41	1300.46373245328	
24030	10	44	1397.11387334257	
25300	4	5	231.549096476077	
26429	8	37	1174.73865232185	
11127	9	26	861.506255893738	
13523	5	1	107.61712604557	
29715	3	10	383.514329299105	
12362	2	24	780.354957794936	
11462	6	4	173.363917625213	
13810	4	47	1485.11906961217	
20464	8	1	89.6536603987467	
19098	10	18	608.455128133509	
24511	1	4	186.573191930807	
17600	1	8	303.27312424	
27920	1	22	728.641317937822	
25221	9	42	1350.83603694608	
13510	2	11	391.857228685104	
17060	5	6	245.54708939304	
28718	9	22	724.258687498168	
19983	4	12	428.992345868141	
17549	6	28	910.493294387354	
29822	4	41	1317.2378553996	
8262	1	1	98.8080598128997	
19303	4	1	87.091557200575	
25948	6	36	1171.9702501092	
20523	1	7	268.843516534587	
17386	1	36	1169.25779423176	
18043	3	30	973.933928652636	
24313	8	39	1264.8156763915	
18308	9	48	1533.32308449472	
13038	1	14	496.891426414666	
21579	3	10	372.101419890347	
12743	6	35	1126.37241628318	
15766	6	33	1066.22141619503	
11315	3	45	1437.86374721577	
27194	1	8	319.297605789871	
16037	6	41	1321.61168923677	
8694	9	45	1430.06255022719	
19067	8	33	1056.92471396966	
26163	7	19	633.188165460335	
12640	3	18	624.092494055672	
13320	7	41	1310.90876219371	
10904	9	18	605.226283094485	
16234	6	24	809.412634377094	
25061	8	1	103.985360797488	
23035	8	32	1045.40438168002	
24590	3	23	761.981440802096	
16288	3	14	485.034500213822	
15546	10	4	179.453495936214	
12864	8	19	647.213263775787	
13948	2	27	891.6813841144	
15019	2	26	855.110961671505	
20590	7	46	1462.82421366443	
9907	5	1	80.4211624713713	
13986	7	5	211.392128491491	
14750	10	50	1583.22587705368	
15420	2	43	1378.30581352967	
26040	3	5	224.457539275502	
15601	8	1	82.7684022126572	
12799	10	20	672.662739359151	
8350	9	16	538.359331813808	
23131	7	31	1009.58040064647	
13745	5	35	1115.53928140343	
29634	10	6	240.040833130498	
13135	7	33	1068.22764319751	
28744	5	41	1317.5522405084	
9329	3	33	1082.08271185033	
25879	8	22	720.351775735781	
27655	7	13	465.409377024234	
9260	9	14	489.343712147951	
26340	8	1	109.224347709317	
17761	4	16	561.794678457917	
8075	9	24	788.622375423378	
17282	9	3	171.070522037833	
12163	10	44	1404.89985181247	
13922	1	37	1199.58453219365	
27183	7	24	792.011572305118	
21216	4	27	889.395425435805	
27919	9	50	1583.10619640309	
13582	10	5	206.565868429172	
11666	5	34	1106.86207573249	
24934	8	23	764.22329401794	
16298	9	27	874.480432716422	
17247	5	21	697.602412615718	
14528	3	22	721.641700380315	
8317	5	39	1241.78046474316	
9922	10	15	509.277206225915	
16509	3	35	1125.95125381181	
25742	3	29	934.829287703535	
8747	4	46	1454.63787016209	
25256	7	16	540.9917922602	
11847	2	37	1177.15414996126	
28300	3	45	1427.29414801453	
14969	9	13	464.26197461051	
9329	3	4	174.828833646527	
23540	1	38	1214.5120934092	
20314	6	7	275.369480790277	
9204	8	13	445.185449963988	
17258	4	42	1341.18499117959	
12032	10	11	386.433120289088	
8141	5	49	1563.32166982969	
12837	8	2	121.629665066316	
20711	10	1	99.6251231895877	
29374	6	40	1290.10978378826	
12312	5	18	617.98891606647	
20830	5	11	409.886705656483	
