idEmpleado	idDepartamento	ventas	importe	
26984	9	22	731.137514566601	
8439	6	3	155.136551780224	
22508	5	33	1069.79960837858	
22777	7	48	1511.14767066722	
26884	5	8	310.77364276665	
14096	1	9	331.592533146773	
16037	6	47	1492.64034240164	
12601	7	25	836.67603550324	
24299	2	20	668.325705727714	
11089	1	9	346.91222408177	
18358	7	17	566.475379097497	
26688	4	33	1074.61937149736	
20813	4	15	528.643865868749	
18090	1	48	1527.24269278685	
15298	7	44	1400.59588825358	
16900	6	33	1072.95063519522	
19878	5	41	1305.63530729415	
29510	10	42	1329.34180276903	
28412	9	10	373.760362292528	
26517	10	25	838.576525616728	
28602	4	23	776.863497224107	
11020	4	50	1590.7040062876	
12905	4	47	1487.66417628511	
10822	3	3	161.67343109924	
17651	10	29	934.243960443067	
14890	3	28	906.675641809905	
18799	1	50	1593.76049227722	
24011	5	36	1168.74744689499	
8734	5	1	95.8176184146747	
16069	9	20	681.914472599474	
18091	9	30	979.674090454203	
21746	6	40	1275.5878239477	
19573	7	45	1423.38627717615	
21212	8	39	1244.95662996776	
22318	5	20	687.665413565778	
23789	5	38	1205.0303581753	
18250	8	39	1253.95033920833	
11422	7	38	1207.64767159133	
20177	5	2	128.660548501024	
20120	8	12	442.690345478566	
16268	6	10	368.312112786021	
14109	8	19	640.157065689637	
16166	8	17	579.630298213861	
13102	4	29	939.416122054409	
22218	5	10	378.01054044534	
28307	2	23	759.341504517636	
17239	5	29	956.908800302497	
29191	7	5	206.776718630817	
17558	4	38	1209.21221755874	
12380	6	46	1452.29032535678	
25160	5	4	191.360737882257	
11926	2	47	1503.85949793451	
10657	6	34	1109.13939211012	
29918	3	49	1541.22531076019	
20286	9	26	846.480943954774	
11919	2	22	740.433508279004	
18730	5	7	267.472375495114	
25175	8	30	988.126177279337	
19345	9	19	656.903710224155	
21478	9	31	1004.09800095674	
24578	5	9	337.832040869553	
25654	8	11	403.892895506645	
13786	2	25	820.858417088566	
29423	4	50	1586.41123312824	
8017	9	30	967.238133627567	
19730	1	27	890.887555149797	
8506	5	39	1251.23309432121	
23043	6	27	883.687235900987	
22486	4	28	919.57727922107	
13371	7	7	275.565530078283	
21154	3	45	1419.00029598689	
13832	6	4	177.98763570282	
26222	6	40	1280.68125426801	
8768	6	48	1531.07001681396	
26145	9	16	550.264412830707	
22639	3	5	216.70643153447	
13659	1	34	1091.07370807374	
10316	1	19	628.248054230701	
24350	5	43	1383.6628906539	
23391	7	6	254.90245592543	
21596	2	49	1549.76684150741	
22371	3	46	1466.9837736464	
12692	10	49	1559.53522933625	
20583	5	6	243.527293057892	
26118	6	17	570.553734717217	
16959	3	33	1075.81459251969	
17066	10	6	246.448431837581	
9502	6	47	1482.16096641596	
29217	9	14	478.475686012989	
13154	9	49	1547.23190528677	
17655	4	31	1017.55798268018	
10500	7	9	345.824161928997	
9018	5	19	630.743961367171	
18555	5	22	724.562547544279	
27935	3	4	184.858304609013	
15942	4	49	1564.41921727938	
28770	1	45	1419.29864860107	
9127	2	17	593.219065085621	
18272	10	50	1572.17798842684	
10893	4	34	1087.12298529554	
10536	7	34	1108.10841019643	
26176	7	3	153.22156440151	
18704	10	27	887.199439409747	
12249	6	31	1013.64668748046	
26919	7	2	113.290029369895	
27973	6	1	93.3731021794365	
15633	4	8	303.178243666505	
23349	8	37	1178.06937529616	
19544	10	33	1070.96089792948	
23122	2	21	709.774512420303	
9502	6	39	1249.35980020527	
23131	7	39	1239.22432126441	
10170	10	37	1204.46328662544	
24321	7	14	482.001254298725	
16976	4	33	1054.33115944934	
16253	3	13	470.84826722315	
14085	3	12	444.357666170391	
13462	3	19	657.331124030673	
26428	1	34	1095.85749841102	
17366	10	47	1491.42354110788	
9754	8	22	724.439123312216	
26361	3	43	1369.07212790524	
11407	8	14	485.211549887998	
13940	10	30	972.345373934296	
25600	5	26	858.007547398101	
8395	7	36	1153.17613405789	
14906	3	36	1147.24367433565	
25645	4	19	636.11870672373	
25990	3	45	1426.21171220495	
20994	7	17	585.845195551331	
10010	1	11	397.407782933399	
28432	1	17	577.854642988115	
29712	8	19	656.070065803858	
28318	6	10	376.539905358357	
16525	7	22	746.794045729001	
22159	7	46	1476.5452771059	
13920	5	20	659.784334236656	
27243	9	18	625.888541855797	
14671	4	5	210.237263687997	
18016	7	16	557.180632537781	
14682	2	26	852.636348853184	
22565	10	20	668.379056541426	
25466	5	14	491.200068486482	
15562	4	43	1368.70117359269	
17410	3	10	377.872105081506	
15882	5	43	1378.33366141577	
13354	4	22	741.360875303559	
16676	9	5	228.742707068446	
12734	3	40	1270.23138809494	
21538	1	41	1314.01003738586	
24882	4	37	1200.06155110898	
28491	9	26	841.967524570398	
8994	4	34	1097.3615666746	
12630	7	3	160.754447318965	
28295	10	12	442.683861983327	
10505	10	42	1339.03628229119	
9564	6	40	1268.01001451351	
18833	2	48	1514.85406547545	
9340	2	6	235.639140082355	
23669	7	16	560.113895312005	
11298	2	16	546.129427843787	
21038	3	40	1267.05953694277	
13221	6	42	1351.85766309121	
19142	5	16	565.115702378152	
27463	4	11	392.366729486904	
8289	4	23	751.505157217153	
27650	9	20	663.154255460554	
11717	1	28	907.92338126708	
15026	6	42	1335.20720856972	
22596	5	37	1177.78588234344	
25600	5	44	1411.06393298649	
8671	6	45	1418.46912431459	
23399	4	15	527.093860342677	
29962	4	18	618.676865873242	
24929	10	22	718.787192254694	
24591	7	2	136.06006677079	
8909	2	29	957.87205941876	
20383	2	21	716.510376295313	
25741	5	20	674.47326885279	
14047	2	33	1079.67388598233	
9247	4	14	491.815258754331	
12343	1	31	998.500967267203	
10693	1	30	965.887318628788	
19036	3	4	192.201674819087	
24839	7	30	985.783644442346	
15149	2	36	1155.440258363	
10417	2	33	1080.49307631352	
8258	7	17	575.315618484894	
19358	2	48	1533.85604337503	
8574	9	31	1007.75776343781	
19419	9	7	288.535262592386	
16045	1	22	744.930268761204	
18677	10	13	470.249401773442	
17564	2	39	1250.12336837599	
19445	4	1	91.0512046939932	
16678	2	37	1185.57681191041	
26184	7	28	916.52139345022	
23227	2	48	1526.08436610833	
23602	1	33	1056.33444410578	
15184	3	38	1226.36694786435	
22707	4	24	795.179405955216	
25603	7	45	1433.43749403648	
18046	6	14	493.535498498723	
20453	7	4	172.445505751504	
26592	6	47	1502.94610439937	
11745	5	43	1381.59242679439	
16887	5	11	394.873664227721	
22510	6	16	558.684700801356	
27194	1	32	1041.96725506427	
23369	6	11	386.623795212537	
27650	9	13	461.164222872427	
14499	1	19	631.4996382182	
23756	10	28	920.380796622662	
15305	3	23	755.965254100023	
17842	2	3	148.298636557673	
24589	2	36	1147.62846057658	
9859	3	10	381.172218313987	
20476	9	39	1239.65598827212	
27441	7	37	1179.33205793581	
28527	2	25	836.926471123903	
10942	1	40	1271.01208090364	
22823	5	3	167.83863697566	
16304	9	30	974.06733789205	
24154	5	11	407.44944513191	
24623	10	30	969.250619751052	
18697	9	22	746.13366422529	
24390	5	32	1028.21972254115	
15587	9	27	876.970491966685	
23102	1	18	607.625661179249	
23271	3	35	1133.21038034428	
28410	4	25	819.53867332057	
22422	3	32	1031.78769331043	
22967	9	39	1260.17593218953	
22984	10	32	1048.10632098844	
29726	3	10	364.494480027116	
10948	3	20	658.377764717852	
20324	10	17	584.96546876848	
14229	5	27	873.441812877283	
16818	4	7	289.255570419717	
14965	6	37	1204.19121764795	
23080	10	26	840.56659413528	
21552	2	18	601.808375512161	
15229	3	35	1133.34836342062	
24023	4	38	1227.23224816249	
14964	3	18	626.593540565387	
21209	7	39	1257.03562437419	
26360	3	45	1424.54947213854	
14204	7	41	1314.28414767342	
24496	4	37	1181.82473181832	
12069	6	16	543.422744117408	
19269	6	27	884.404593596423	
13558	6	40	1276.8654051781	
18534	9	12	426.752308172524	
8938	2	8	299.407972981878	
26842	1	49	1555.35486696072	
22986	3	21	707.340768979555	
15349	8	16	539.37015614443	
26026	7	3	166.086053366813	
10084	2	24	803.194886000452	
17894	4	25	836.812440174079	
21038	3	12	433.37270425324	
14792	8	35	1117.90317226104	
12094	6	49	1551.05903962211	
16455	2	47	1508.75687471999	
17154	6	36	1167.08512189197	
27130	9	32	1029.376529562	
8372	5	30	971.323706028668	
18466	8	46	1472.27447563423	
25739	5	13	471.470774072907	
23454	10	34	1089.92087183982	
17609	7	19	642.662991808105	
14336	2	34	1107.7304054367	
15327	2	32	1030.4004178524	
12646	9	50	1575.14084028785	
18524	7	50	1596.35987698862	
13095	7	23	749.203705391476	
26875	6	19	634.490273555038	
10374	1	42	1346.83508972956	
10322	7	43	1380.85590456652	
16492	6	41	1312.21499537687	
17988	9	28	921.584192086749	
23097	6	41	1313.93557486773	
15484	5	40	1295.14576014837	
23785	9	3	144.202917061841	
21077	8	9	328.805786747861	
9675	1	35	1142.67326814247	
22891	3	20	685.035385137906	
27167	4	32	1040.76795920765	
20982	7	34	1092.75145402772	
8166	1	39	1257.15371104756	
8148	10	4	199.007608573422	
12559	5	14	498.879415401667	
17316	4	3	150.246926876831	
