idEmpleado	idDepartamento	ventas	importe	
13784	3	31	997.589715550463	
21681	10	19	650.693297540161	
9544	3	3	145.472675629646	
9699	4	9	326.559614504948	
10127	10	16	547.875053727941	
16049	3	37	1202.83943437172	
25795	1	30	980.520688416679	
13564	1	32	1041.72967460087	
26102	2	17	589.003269983923	
18506	3	6	260.813028188801	
22894	6	8	306.168855645773	
17275	7	15	528.631971203085	
14912	2	26	859.413301525364	
23671	5	20	660.422442527685	
19021	3	8	299.933131849362	
19641	9	12	424.985935811413	
23084	3	11	408.080994192549	
11796	5	48	1516.40154555272	
12372	5	1	99.168874816582	
16080	6	14	481.754651442987	
10983	7	15	534.760342899133	
23712	7	15	520.72897342999	
14085	3	28	917.392368222304	
10742	10	4	193.209627584186	
29395	1	33	1053.63178849855	
14966	2	7	271.471657246105	
24618	4	40	1286.35847308038	
19655	5	46	1461.22348115836	
16287	6	10	377.986746159376	
25957	10	25	833.390555434577	
14810	6	15	530.871270657923	
8193	4	14	478.832488469236	
8222	4	20	684.083453735375	
19434	7	7	274.489150249627	
22892	5	21	701.966732843764	
13932	1	44	1390.17042012427	
8467	3	40	1268.90120773991	
20232	6	46	1454.67556149451	
13347	4	35	1128.36453460546	
28475	10	3	159.781382977861	
9766	5	15	526.932479351262	
28223	8	22	719.068751483722	
18864	4	32	1029.33767035107	
14185	9	40	1272.82436646187	
18486	4	32	1043.31745214915	
29869	10	11	405.053577760725	
15075	1	17	586.673735280835	
20959	7	2	122.896057312794	
26376	9	24	789.698672438831	
8222	4	48	1535.86747840786	
11598	3	4	181.398055414389	
15161	7	17	589.241130738166	
18130	2	48	1513.40257864138	
15252	9	25	821.988868984389	
10950	7	5	231.667241897279	
15332	1	16	556.860742120473	
8666	6	42	1333.30092931786	
10097	3	49	1552.26304804546	
9612	4	27	872.927826006397	
9250	10	10	356.403396481836	
26835	6	48	1516.48096129134	
10416	5	35	1119.29720725831	
16651	7	22	743.742928441494	
24990	1	42	1355.61271454935	
11261	10	42	1329.94175753088	
11183	3	45	1427.33636717654	
29094	4	45	1444.54851746771	
8216	2	20	664.924151275737	
13326	10	49	1558.45570968392	
26063	3	15	509.762711725087	
26212	7	23	756.084728071506	
10730	3	16	553.40543269804	
27960	1	13	468.03701094726	
17458	3	49	1539.38749183872	
11351	8	49	1554.82217209173	
28520	7	44	1415.69159141541	
16252	7	34	1091.39130307892	
16469	5	39	1244.56800176043	
25410	9	23	749.892175435038	
24412	4	22	728.578210737825	
9487	8	40	1284.79792196527	
15832	8	39	1243.46241576758	
21906	4	23	751.524808719533	
27539	5	12	442.119267751518	
27011	2	22	731.992500020188	
11158	4	49	1541.63013991976	
8325	8	16	565.429909827854	
25055	7	46	1462.09458475099	
25655	3	2	122.821908352348	
10104	2	5	225.10599072329	
16232	1	2	136.869490806418	
28131	4	41	1316.63815969445	
28748	7	20	661.747735488111	
23137	8	26	851.961138123628	
23385	5	6	243.300421686517	
11942	5	31	1007.63527209295	
15019	2	50	1575.32582304223	
23339	7	40	1273.72495580172	
13215	6	49	1542.88260893099	
26284	2	38	1215.98108497261	
18322	1	16	560.505060293016	
23871	3	48	1521.7495840051	
25827	6	3	164.440347628873	
20047	5	10	359.935960713744	
19036	3	26	859.782750336352	
8490	10	38	1227.99262271635	
29098	3	4	201.204119790906	
20363	2	50	1574.01508680266	
13916	10	26	867.166696892663	
29869	10	12	415.975650481868	
26658	8	33	1065.46943904155	
29002	8	3	168.732927557422	
17558	4	27	882.370872610421	
20868	10	5	224.349615268572	
21754	10	20	671.605474516566	
19937	6	9	353.01854552376	
22016	2	13	447.772398538781	
13302	4	10	381.623660689976	
27497	9	21	703.620214529159	
29679	7	44	1388.31161761112	
22220	4	29	941.906457348683	
27521	7	50	1582.45393271672	
23974	2	18	622.102242923389	
10271	1	44	1413.34971896063	
12700	6	13	452.893220918669	
14086	1	32	1039.44656837706	
14481	4	47	1491.65769720993	
18943	2	38	1216.07587282363	
15964	9	43	1376.0870701522	
22399	10	18	627.186899998778	
20055	9	45	1440.36576837318	
26486	5	45	1417.6663472772	
24749	3	41	1301.68539282944	
20935	6	35	1133.91109046243	
13221	6	6	248.07315044481	
26420	2	43	1363.04833796017	
28640	8	36	1159.02206813871	
12917	5	13	471.588848005789	
17015	8	37	1182.33651741517	
27075	9	34	1103.99987730384	
15351	3	45	1420.42602012885	
14335	3	17	591.414823025193	
27825	7	20	674.927887858324	
28292	6	41	1306.84625787048	
14591	3	23	759.636551681737	
11283	7	49	1568.136563249	
23044	2	15	514.267287084026	
21154	3	15	517.398120219539	
14621	3	6	260.355663607063	
9424	1	47	1490.28187616276	
28842	8	19	639.862873554166	
26687	2	40	1273.70216235225	
14066	1	19	650.104741272565	
19137	7	6	234.57099131987	
20428	8	10	354.074627623928	
13864	2	17	578.051127576293	
11401	10	30	979.647341081708	
28777	1	9	351.090628668242	
26145	9	47	1507.04273979508	
27111	6	45	1420.33618195929	
21071	3	42	1336.33492550642	
28337	2	17	585.128246967275	
11674	5	7	277.928016650457	
18571	1	8	319.979796893885	
11919	2	17	575.609882108686	
20203	1	39	1247.80309176436	
26801	1	13	467.047534727979	
11111	6	42	1348.45978214799	
14869	2	50	1576.27646482376	
8942	8	28	908.557136556393	
15118	9	24	793.99647738505	
24664	4	50	1576.18355053299	
27011	2	24	799.28714327481	
13964	9	37	1199.62033722532	
16517	6	49	1567.88559748227	
21477	6	12	430.491634323491	
14205	4	30	987.526044858399	
14133	4	28	915.25598505291	
13607	1	22	733.713167278894	
11247	9	14	484.756657669673	
29314	2	18	605.179281293032	
19113	5	33	1054.25957699039	
13025	6	32	1035.72020921657	
19699	7	47	1485.80519398945	
13679	2	50	1587.32402644461	
16852	1	6	246.663606020931	
20052	9	26	847.56160600463	
12380	6	36	1147.11440150957	
29685	10	26	859.836462838499	
19462	9	40	1270.02202286852	
20285	1	13	463.400996878464	
25826	7	27	887.931439470468	
9354	6	16	564.546108210714	
29098	3	43	1362.00033545587	
20129	2	43	1367.66495179742	
18163	5	28	915.297773161576	
19811	2	11	393.486806374736	
16090	9	12	434.948090964438	
29075	5	25	811.236375761794	
9301	5	34	1111.83345991738	
23710	9	37	1181.08902852102	
12874	10	23	765.807504936032	
12136	2	16	541.121655395777	
21130	2	29	951.79852705067	
25701	2	23	776.285398777707	
18942	9	20	663.679323021173	
27153	9	16	554.415019077442	
25021	3	32	1050.48440404725	
24786	7	7	266.6853938376	
24487	1	48	1523.58299330044	
18239	1	37	1190.52508271789	
22119	10	3	144.391356028799	
14826	6	38	1217.37746138935	
11351	8	34	1102.2860821254	
17536	6	27	895.156900666262	
13843	2	10	362.07534851603	
29999	10	36	1149.40803775071	
28613	7	11	392.12282266101	
28503	1	9	332.655770449273	
19660	1	11	408.946276087755	
26677	7	14	480.241485759728	
21673	2	28	919.933133218406	
8827	1	17	568.623319309495	
28658	3	11	386.254441955245	
26416	10	15	525.156139677929	
14138	6	47	1506.06503791458	
12835	7	34	1091.63744232228	
22839	3	32	1037.28680781894	
8017	9	45	1431.9553854279	
20148	5	22	732.587824320694	
13944	4	2	117.004827948755	
29754	10	19	632.57795389396	
13365	2	4	184.019609291116	
9975	2	38	1221.87970736152	
18913	5	28	903.667629148656	
8193	4	45	1439.371776357	
23650	2	17	593.137921594613	
20219	8	3	163.921682165899	
15929	8	24	789.51979521174	
29431	10	31	1003.64470342344	
8506	5	40	1292.24858694349	
17653	6	44	1397.07720195738	
8480	3	29	960.429007671973	
17127	8	29	936.253469538062	
13863	1	3	159.496940150623	
20129	2	11	399.009640849666	
17288	8	40	1270.55397808112	
29686	5	33	1062.26002608531	
10859	10	16	546.843434789611	
24307	2	34	1085.58960328139	
22108	1	43	1365.88973541087	
26664	7	1	81.3639837137256	
18697	9	4	182.292320515165	
10186	9	14	482.29009967404	
8538	4	21	711.59197415765	
10885	6	9	341.15589530261	
24962	1	7	277.184185626537	
8405	4	6	234.867213440532	
19926	6	15	506.642387372741	
8230	3	26	870.220360863125	
29655	5	36	1172.04188069889	
21216	4	35	1117.1282112585	
8570	6	38	1218.52901861934	
26775	3	35	1134.09756951691	
18793	3	47	1486.57816535168	
13353	3	19	637.947128823934	
28131	4	49	1560.37174673768	
13391	4	50	1595.49775402783	
20800	6	7	278.618452976746	
19610	4	33	1055.78512430926	
22913	10	43	1368.93742692142	
15605	2	33	1065.48635558481	
28169	8	37	1202.60302744927	
23339	7	28	929.011067025834	
26328	3	21	716.697689144266	
29388	3	20	683.164283802344	
25638	6	49	1559.50412554643	
19293	9	38	1232.36984977143	
27149	2	8	306.757501804623	
16800	8	5	206.146498828263	
18350	9	8	315.511059833463	
29082	4	1	109.377416236968	
17933	1	17	570.443373029327	
27724	6	12	426.365782146512	
9434	3	30	966.698088909824	
14336	2	2	115.640844235029	
29465	2	15	530.285633378795	
22897	4	41	1301.72950961708	
15599	3	17	590.287733203866	
22729	6	19	642.511733846046	
29471	9	39	1242.18759073046	
17306	3	12	438.270708154082	
11674	5	39	1257.27929479316	
9796	6	48	1519.29943434861	
22073	8	45	1431.60282272454	
24889	1	6	255.120375684984	
27455	9	6	258.548183338041	
23673	2	45	1426.33143815507	
24417	1	32	1049.67530418638	
26147	5	35	1121.54981132669	
9622	6	12	438.637894111983	
8467	3	40	1275.05622405329	
24299	2	26	863.641573108566	
10556	3	34	1091.05831048035	
23919	5	41	1316.65217635997	
24417	1	10	380.403379826063	
28382	9	14	478.760956264455	
9399	3	26	853.281253489331	
17022	10	43	1365.59241052977	
10642	6	1	108.427690355306	
13751	8	10	381.651769756177	
10988	2	19	644.814335855103	
21377	2	48	1528.10971163591	
12864	8	10	380.495888544477	
16287	6	19	634.709301029662	
14274	8	35	1142.66446446193	
10838	2	18	626.684838229178	
20049	7	27	872.163236472832	
28366	10	6	247.399480607081	
27521	7	46	1450.93732111665	
18789	10	4	187.661495445139	
16069	9	9	338.642237120607	
9395	4	34	1085.21002082397	
28733	6	39	1236.1067191307	
15565	6	44	1413.5975335788	
14947	3	31	1010.66671876734	
26892	8	44	1408.20706079165	
25227	7	40	1283.30359310066	
12429	2	34	1097.40824430129	
24064	5	16	541.577313459282	
28572	8	14	504.616100464303	
20184	3	5	213.172687391365	
12982	6	7	262.694545585054	
12759	8	24	785.207690477934	
12791	2	43	1367.50860471628	
10135	2	19	640.454835780177	
25116	10	26	845.735843128402	
16166	8	33	1079.38506254898	
22598	9	21	709.71360578654	
29771	8	20	666.294709083761	
25927	7	39	1236.87988797057	
24609	9	40	1277.00437988946	
21632	6	48	1536.1370990873	
21460	2	16	561.860042848559	
19995	1	9	340.859964089869	
18149	8	20	677.373254875361	
17420	7	15	510.160996518173	
9878	8	29	956.783406248681	
17302	3	30	964.590133318952	
12878	10	10	368.938358262618	
19684	8	38	1228.43553745581	
26735	9	30	986.384946865209	
8491	9	39	1258.93195754799	
26792	1	37	1198.73798306973	
14394	2	31	1013.88831588155	
23347	2	4	179.995656991375	
17308	6	7	269.846203229318	
21984	9	38	1227.53485397787	
25855	8	40	1277.46077690155	
10387	3	11	385.985457592637	
21222	1	17	572.196319034415	
27475	2	24	795.4573631638	
15734	7	42	1355.87300918804	
12948	9	28	904.015097070492	
26405	4	37	1203.811589891	
8669	3	6	248.479082364812	
29732	9	13	462.119790270049	
21323	3	25	822.902021157975	
17172	7	18	612.987283828197	
12721	2	50	1594.25446524949	
13229	4	10	376.928621333525	
16129	3	36	1147.2997756802	
20774	5	6	242.449630686291	
27580	2	37	1181.10477152332	
8157	1	8	294.057433146079	
13138	10	15	510.657115555674	
17523	8	11	402.505138033305	
8819	2	18	603.349977975409	
15619	3	30	975.246755040831	
16412	3	25	816.224278703436	
29131	1	17	580.505722249162	
19826	5	15	531.423654542967	
25363	10	11	398.713459781703	
18519	7	24	808.469886038671	
28114	4	28	913.141776003475	
23534	10	35	1118.23115359909	
