idEmpleado	Sueldo básico	
29089	15660.4690773694	
27183	14976.314659685	
17152	11353.8613707544	
28089	15305.0815646095	
16493	11118.0149033284	
25789	14478.1158931917	
25353	14322.4089175101	
28385	15411.8004997316	
23047	13500.2117406112	
17244	11390.9656346734	
20340	12493.4088496926	
12474	9642.28000568332	
8819	8302.70680799275	
21943	13086.3135517977	
9716	8626.08332216092	
18075	11689.7562424139	
27932	15246.2040145165	
19536	12197.5145061489	
8558	8199.54602802151	
11095	9124.62154828227	
21158	12792.8480528262	
27189	14979.4716345982	
12339	9589.76608961344	
10646	8960.99934026646	
20052	12386.9100047214	
20428	12523.6653222347	
10690	8979.08100158865	
17339	11421.1089850502	
23174	13545.2046867205	
28569	15481.1291207937	
11584	9304.14279238514	
23002	13482.4048865039	
15373	10707.08514131	
21669	12979.9217455927	
17299	11408.7753498036	
18043	11678.2429831467	
20324	12486.1832617252	
14429	10354.5549113092	
29539	15825.1978642425	
28241	15357.4542847264	
15208	10643.4330282004	
24941	14175.3238095787	
15085	10597.5527775463	
14148	10251.3078610652	
12102	9499.89969725716	
20517	12556.5873070418	
12707	9723.33088597438	
19438	12162.1950846921	
24084	13866.6806695362	
15357	10699.3063402825	
18306	11771.5677189508	
28182	15336.9270187509	
29362	15758.9862345527	
22221	13185.1460659807	
15914	10906.3342972222	
9879	8680.99744277121	
22755	13386.5485700716	
14543	10392.8620304879	
15942	10918.171559888	
26116	14594.3495810937	
23050	13499.0348916031	
15903	10901.29993246	
13102	9866.5958130111	
24496	14019.0826198175	
13688	10086.8228422882	
27274	15011.0039631887	
27063	14935.1948643733	
17054	11322.7850624001	
12576	9677.53820199405	
21576	12947.8403390142	
27805	15203.5729806887	
21416	12891.6491032074	
20015	12372.3166419064	
10324	8842.09174329512	
25798	14481.1885200819	
26181	14617.5242432475	
20035	12381.918857052	
28189	15338.4582285483	
28522	15461.0996430093	
29553	15830.3226976797	
15602	10800.3344362603	
21222	12816.8859168966	
23197	13554.428315514	
15750	10845.898346438	
18131	11709.5614018429	
13364	9967.21577363425	
23682	13723.4186519512	
23107	13521.9390753293	
13647	10073.5874483705	
15413	10727.7779070324	
25270	14291.6944130751	
13702	10093.3212312373	
28456	15436.3833514212	
11368	9230.84828314877	
13072	9858.41939312332	
29314	15742.1330957404	
19831	12308.7279965676	
20572	12578.4701577287	
8451	8164.48501877696	
14793	10488.8957340684	
23397	13621.3924426685	
25578	14400.5458235743	
14781	10484.656882698	
10521	8918.84033052197	
17542	11495.7333595938	
26907	14879.9186157435	
16067	10964.6103768445	
27002	14916.8944912576	
26421	14703.9575458988	
19777	12288.8100539748	
19804	12299.0785857193	
24576	14048.0903415233	
15977	10931.7623874786	
16407	11087.8488622084	
18382	11794.0151448334	
9876	8682.14897470649	
22646	13346.871616946	
27301	15020.6974665731	
14288	10309.5212179746	
8337	8119.60706865397	
11523	9287.58531123753	
11862	9413.25578904397	
11422	9249.19761402961	
27097	14949.7602949616	
26286	14656.1459259392	
22010	13110.2517494514	
22936	13455.2657517862	
16555	11141.4683587577	
27199	14983.6723501718	
26515	14739.0554243415	
14287	10308.7962466799	
29480	15803.4486993232	
27722	15173.9732097713	
21642	12972.2039089409	
14023	10208.9302550112	
20085	12399.788612686	
14354	10332.2290341986	
20715	12635.587984992	
28223	15350.1649868443	
21253	12829.6427860994	
27246	15002.6053967898	
26692	14806.5241606936	
26725	14817.9815294305	
23847	13784.7773943957	
25649	14428.6993213132	
8671	8243.60407155175	
27692	15161.5588437587	
19935	12348.5344892128	
22873	13436.8331383154	
11225	9176.27041841683	
14541	10395.2614787944	
22475	13288.0305299945	
14184	10268.9489397541	
8134	8044.87795012299	
11291	9201.31042283089	
19555	12208.1366536245	
22130	13151.3482095447	
17660	11534.8965877364	
14168	10262.6944045828	
25522	14385.4816101424	
11888	9424.65286395729	
29535	15823.1420180868	
29822	15933.2221410858	
29918	15964.9021215573	
13391	9980.0138072949	
20338	12495.6298863961	
26882	14874.117131752	
24326	13959.5584785377	
10417	8878.9186071972	
28343	15394.2265321474	
25414	14349.9199405079	
9958	8711.28363195401	
29118	15670.5324797288	
22984	13479.8784318752	
11058	9117.00167186419	
14768	10481.0611505439	
15077	10595.2742596135	
17453	11464.4202196339	
9409	8521.06097364848	
25599	14412.5418543874	
24293	13948.6929056927	
11033	9106.73126257338	
23616	13704.6352204423	
23910	13807.401931755	
19920	12343.7939455471	
21770	13020.7657166853	
23133	13534.4997595691	
27605	15129.0952596483	
18287	11770.89348611	
24439	14000.7936013866	
27935	15248.4404031413	
26664	14797.3324464622	
14464	10372.8935804092	
10641	8964.68337670187	
17275	11404.9899221421	
27742	15179.463378703	
26878	14873.3020196079	
26823	14853.0794078731	
18403	11804.7635871008	
13266	9933.0694349171	
11739	9369.48693979973	
11292	9202.00036522094	
17464	11469.6158820156	
24547	14042.606606168	
15682	10826.3504779089	
12587	9683.97784684039	
23366	13617.4980502657	
21126	12789.0705078789	
27032	14927.8762782588	
26453	14720.249272287	
12385	9612.86239401105	
12593	9686.92798991079	
16185	11013.8356140879	
18537	11850.1525501954	
9176	8436.78870444968	
8855	8317.92160138391	
13774	10118.5067976445	
13795	10125.8202093308	
17873	11621.1081760102	
21595	12959.2480906096	
27130	14961.130126827	
29323	15745.0218721037	
13970	10188.6649924278	
15838	10878.1250058106	
8405	8145.78612900608	
28785	15552.5874940458	
25384	14338.3900515448	
26405	14705.849103027	
13638	10074.8885097331	
13278	9937.53829316121	
17842	11607.759130936	
18214	11742.1948517404	
29081	15659.6566325331	
26081	14587.9915387314	
21826	13043.0549145877	
21012	12746.6925404718	
23427	13637.1153805578	
29094	15662.0286142742	
16111	10981.0514538461	
15244	10659.8160987067	
28363	15403.2676664196	
10043	8745.42925169013	
8560	8201.21898138952	
21843	13050.644213823	
20039	12387.9312073756	
23204	13561.5124132305	
18337	11783.4968323742	
25902	14522.7410302138	
9426	8527.89467225219	
16400	11087.0683207582	
21871	13060.9565810584	
21013	12747.4818102771	
16790	11231.9712318629	
26801	14845.5154964912	
16080	10971.9393080901	
12413	9624.46506769604	
27280	15013.3353727932	
9609	8591.49087620503	
24155	13896.8204771619	
16913	11273.7629838631	
17113	11345.5877952956	
26984	14911.6489472388	
15380	10714.1819981459	
21690	12990.3379850976	
16468	11112.490141351	
24081	13870.6675422707	
13501	10027.2713573777	
20148	12425.8440753565	
26685	14807.0976356077	
18067	11690.0961639779	
15294	10680.8062208261	
14696	10456.4781833703	
27652	15144.7687554847	
10629	8961.29207730353	
23189	13555.9804241899	
25052	14215.7008751369	
28755	15543.8028907142	
22083	13138.0207786048	
25806	14490.193798435	
15030	10584.2737157756	
18284	11769.0906616715	
29512	15815.6490213311	
24929	14177.9544307748	
27206	14987.8201889749	
21361	12876.5817121028	
26839	14860.2773206589	
9374	8510.22361987746	
10245	8814.14113604191	
17857	11616.0522306413	
17315	11418.5898468916	
23695	13733.3571676786	
21828	13045.6245043527	
12803	9765.2081371123	
29223	15707.2884699829	
28114	15314.2283034111	
9321	8491.61871918087	
24511	14031.2472535443	
16727	11210.8809962919	
13270	9938.15407247197	
25884	14517.2636651049	
17647	11534.2410558528	
28247	15357.6527570177	
29246	15715.643394606	
21255	12837.7985082743	
9091	8406.26209993207	
15088	10604.4783976881	
23317	13602.7130547924	
14180	10270.6791545594	
11517	9289.5350723013	
21026	12756.2384329532	
13650	10080.6621769819	
13104	9875.31459418839	
13712	10101.29707777	
17016	11312.5467613864	
28644	15504.6723221916	
17633	11529.9387739645	
10017	8733.69451646399	
18172	11726.361809171	
8318	8113.7562729948	
19671	12252.2128206921	
22666	13360.4439223932	
11315	9213.13022133574	
10232	8809.79184471527	
17227	11388.5077887161	
24313	13956.7389962993	
23422	13635.1817164734	
9899	8691.27004625801	
28463	15437.4802855018	
12467	9647.06377389238	
21880	13064.3617050091	
8508	8184.45362159258	
19890	12332.9218944222	
16695	11199.8667061328	
29937	15972.9301333301	
27376	15050.0326599227	
20108	12411.4379046538	
8281	8100.00562672504	
11666	9340.15592250049	
26062	14581.5580890428	
14192	10272.1033144147	
11440	9257.56426586656	
25110	14239.5444653181	
28694	15524.6060637406	
26835	14859.813797688	
11659	9337.92766990975	
18567	11858.0425734902	
16001	10944.3274265827	
25701	14452.661375726	
8565	8202.61614779132	
18345	11784.2895294466	
29361	15757.9242027169	
14274	10304.8854443733	
16422	11097.1247232971	
23559	13685.9412517799	
11167	9156.81974271164	
14321	10321.1108345171	
25969	14547.8609123024	
19871	12327.1356058899	
26901	14881.0595119749	
15519	10771.0803834587	
13205	9913.20835143011	
24897	14165.2327692906	
9694	8623.61538066697	
19594	12225.1733672922	
20542	12571.7848113607	
23742	13747.7402825596	
26317	14675.4478880556	
13793	10128.3669444399	
19694	12262.5141014636	
16412	11093.2344175378	
17353	11429.9331472395	
28339	15393.5385939635	
22108	13144.8037201282	
24001	13841.6529585801	
16138	10994.6485548255	
27581	15120.8994570751	
12589	9688.52415759513	
13301	9949.97804702724	
13564	10050.5801188064	
13706	10098.6964228091	
15324	10690.8542898907	
14096	10238.6086705321	
27895	15234.8641377105	
24060	13862.7742444457	
22513	13306.4375022922	
24107	13879.5681772193	
11371	9235.79717112509	
23061	13513.9254543529	
26711	14816.1103906185	
20958	12728.9218254056	
24061	13863.5769923514	
18296	11772.8700208351	
14706	10459.0964105255	
18426	11810.4777055841	
8954	8358.89496298455	
16410	11092.331496576	
23356	13615.9290846511	
16984	11299.4326964484	
14229	10288.0289863274	
17800	11590.1873873501	
22198	13182.5946854346	
10249	8815.96048214285	
13964	10190.1472742623	
21993	13109.3817302535	
8942	8354.35638220718	
8970	8364.38560875337	
22148	13160.0817242451	
22381	13255.471764717	
15325	10691.2926969544	
13520	10035.9202856365	
9722	8632.58667692197	
20610	12597.8828652752	
14203	10276.5554870835	
21105	12782.3630891658	
8223	8080.22609356801	
29134	15674.5996808981	
27041	14930.3686315801	
15494	10760.8411362212	
27005	14918.735865	
26362	14692.2166341414	
20383	12511.9431114346	
11175	9161.52243370261	
17020	11312.2565538214	
28724	15533.592276058	
22313	13229.6574251864	
29077	15657.0631264043	
21516	12934.442183438	
11644	9334.32601454403	
22985	13482.7579955956	
29746	15902.3170582495	
12097	9504.97037242398	
25519	14389.0914611468	
29095	15661.9490606999	
25719	14460.3927314563	
21456	12916.1017373745	
13097	9874.89380774782	
8142	8048.46139626971	
13784	10125.482407457	
23053	13508.4178622386	
21533	12942.0518935388	
9980	8719.48645297414	
18909	11980.3254064081	
15667	10822.6327573986	
21095	12780.190104982	
19237	12096.3351484837	
11457	9265.69412707616	
