idEmpleado	Sueldo básico	
29734	15893.2654261092	
25156	14286.2018636829	
12374	9621.09456286817	
13965	10195.3948783667	
28854	15586.1939674179	
12529	9677.93577987605	
15168	10641.4958623431	
19247	12109.356695837	
25752	14488.5813214297	
10165	8794.29166801008	
21044	12770.9368042513	
10799	9028.72205201011	
19583	12228.0158680994	
15588	10803.4690743328	
8580	8220.91989602005	
22482	13320.6515187959	
14817	10512.2230958716	
16022	10961.470311024	
12553	9685.78067500413	
23075	13539.1615692243	
21975	13124.4657808563	
28388	15420.0810526591	
22406	13288.2750655004	
25737	14484.2642762159	
12440	9644.8941461951	
11513	9286.65427923512	
24133	13924.0873707105	
24265	13972.5620774424	
11044	9121.65459297675	
11690	9346.20291057332	
27633	15156.5355170316	
26084	14611.1665845901	
19213	12099.0879703775	
25736	14484.5488734937	
10601	8950.04783615006	
22680	13401.3817074715	
22534	13343.4692571608	
27778	15200.0079747289	
26041	14595.3201347009	
11702	9352.35200140269	
29992	15996.0849098843	
16248	11042.745144592	
19143	12079.3693047386	
8989	8382.26438704052	
26956	14929.7520252549	
15571	10794.9713034532	
14899	10540.9509365172	
21487	12945.2835828742	
18527	11860.5371545351	
24142	13926.9170974972	
18508	11853.5866829816	
8034	8015.15398547759	
22983	13511.9436893202	
13470	10023.0642603818	
9971	8723.19148514568	
9264	8473.18437345009	
10718	8997.92679818251	
16520	11136.8302866522	
9483	8550.50073217158	
25204	14299.5396881828	
18216	11753.8484091656	
20769	12668.9337849007	
16102	10987.7021028603	
22021	13142.3784108564	
12430	9637.7561509785	
24802	14159.7702196612	
21450	12929.6340816327	
23633	13743.4669946057	
13010	9853.42123818277	
15643	10819.5381885485	
29954	15977.1822616352	
16988	11312.2151211427	
19982	12366.1501763231	
8869	8333.42867360144	
23086	13543.07665934	
13630	10081.7206362643	
17058	11340.7117479205	
21390	12906.0106784599	
28772	15554.512250961	
26747	14849.9228427419	
26474	14745.7033427179	
10671	8978.80378783625	
13728	10112.0249229074	
16660	11194.7374954795	
22937	13492.6162275917	
27596	15141.381531554	
10989	9099.22289526985	
13619	10076.0237099957	
23686	13761.357388348	
9275	8476.86346269998	
20102	12403.454909289	
13997	10206.6389705085	
26189	14649.5072425574	
8780	8295.78044651811	
23241	13598.5035922371	
17035	11327.1511249836	
8149	8055.04304173172	
26985	14936.9908938822	
26472	14744.508236062	
10094	8769.9818055937	
23990	13865.3372218205	
21101	12797.4839419115	
16377	11091.8623446915	
10833	9040.99896598654	
24211	13949.7348358621	
9461	8541.37156183895	
17889	11649.0038091545	
22127	13178.5150157188	
20293	12479.9876010418	
26169	14641.4708488814	
21987	13132.4726255296	
19183	12091.9161197226	
17708	11582.3180356912	
12605	9700.57788942967	
28774	15553.8363454648	
15527	10775.0446213293	
14938	10556.9088619933	
29476	15792.9646073808	
29037	15649.7621832647	
14767	10496.3746194245	
21805	13060.5473243913	
15748	10853.610371637	
29963	15982.1096062577	
11765	9376.5577754828	
25528	14416.0832792595	
23717	13770.5432911266	
20739	12662.7078785853	
19119	12070.369729805	
15410	10734.9250813643	
14016	10215.9255343564	
13476	10026.6775945326	
20096	12403.7208540382	
24808	14161.5024423979	
26585	14784.5304453673	
10683	8984.58562092138	
13281	9948.21940080645	
24050	13886.9414431448	
10907	9071.02595692083	
22285	13245.0026596175	
21504	12951.2446657527	
17478	11492.3777223995	
18703	11920.7078795511	
23232	13596.0361089539	
27533	15119.8865394666	
17064	11344.3908371704	
8821	8311.53878956639	
26138	14624.3209348173	
21497	12948.9293531277	
10023	8741.94410105326	
15657	10823.4589709078	
10093	8770.24226299033	
8688	8262.07843435094	
28021	15287.2287106175	
19648	12248.1336166375	
18074	11709.4344812024	
16156	11011.7268501836	
21145	12815.3743356538	
12642	9715.30456920867	
15121	10624.915686727	
8465	8179.19154473543	
18586	11878.6636832536	
28828	15578.6340793495	
14620	10443.5899343545	
14142	10264.0620666854	
20624	12614.7932543488	
9998	8728.75177149137	
24160	13930.4136773247	
21107	12797.7875903238	
9951	8715.9922685083	
23280	13605.6169446584	
21352	12888.1031781845	
12028	9485.88290507248	
14924	10547.9619477633	
15330	10698.517517512	
27191	15003.996897025	
11114	9139.83944484025	
22328	13257.5742626831	
10377	8862.22306679106	
24435	14032.1669383124	
24631	14104.5444896931	
27610	15146.2223563093	
29265	15713.7785254576	
17036	11328.4256287517	
29783	15911.4661104565	
11940	9445.68327136602	
12767	9764.59916018164	
21942	13116.4921434207	
13198	9913.36882576038	
16340	11075.095964165	
24273	13972.8587707378	
21998	13132.8450651527	
19421	12171.6368739361	
25632	14446.1102701938	
21821	13065.811114882	
10912	9072.5809824991	
18681	11913.74364305	
12013	9477.11794519663	
17044	11331.9740422685	
14790	10505.0932851178	
15099	10615.639065679	
14473	10381.1251122417	
12934	9826.5333444935	
19606	12232.9370846194	
16526	11136.3271563949	
24173	13935.3557927233	
28009	15284.3593579178	
23567	13714.1164865876	
20553	12588.7111931055	
22292	13244.1367196125	
14979	10569.5950363621	
23665	13754.1525875005	
18805	11953.1512688627	
17983	11683.1376308962	
20393	12520.3711970338	
10806	9032.96918842614	
19406	12164.885157796	
19663	12250.2084505978	
14865	10532.123823898	
10229	8818.37879531941	
15742	10850.1940941672	
17795	11612.2596280706	
18981	12017.0448515644	
12658	9722.69162615886	
15445	10743.1334977705	
9255	8472.77187950573	
9942	8716.46630424842	
16250	11039.7726348786	
22925	13482.1508328813	
12388	9625.93653501288	
16383	11090.2532539751	
29088	15662.7214996436	
13222	9925.60022041462	
25377	14357.1297816733	
17270	11416.5278726334	
18150	11723.4193774515	
22495	13319.6890118158	
17454	11480.8414408382	
8494	8192.09847235684	
13360	9976.11031773319	
13865	10161.3239134482	
19082	12050.482673594	
9410	8527.78095031519	
20788	12669.2321061479	
9351	8505.50092780287	
8567	8218.70618323735	
11226	9179.69379628994	
9309	8488.49924303987	
13231	9925.73907315998	
19034	12032.8419264559	
21426	12907.6958247031	
29099	15663.5351924522	
27018	14944.9941212987	
14822	10513.595246949	
29050	15654.8991909506	
27197	15003.3794376084	
25402	14364.0802606773	
8266	8103.84171833463	
12041	9489.80358684892	
15235	10663.5552768891	
22246	13218.8894884749	
19667	12244.5867230392	
8608	8231.96565370633	
16033	10962.7746580927	
13852	10153.8834656374	
15900	10906.8735367185	
18460	11828.5523670858	
23263	13596.0214871895	
8704	8266.60975826281	
10175	8796.95181958235	
18120	11713.2801766104	
9861	8684.04371695781	
19117	12058.109978241	
9513	8556.01350616478	
26234	14657.0548818712	
26641	14799.7114205732	
16375	11084.4786777554	
28217	15347.8127454164	
11325	9217.19069835599	
14857	10524.4273145331	
28043	15293.0780832158	
8593	8227.96706120855	
11040	9114.03356171867	
11957	9449.3089064254	
20925	12718.2407103098	
17320	11426.7180615229	
9963	8717.72737834497	
28379	15412.0049734656	
26347	14702.2305907226	
20158	12413.1484350251	
22612	13359.3391167742	
22243	13215.8472934812	
13406	9991.0378539893	
23060	13528.5431954677	
21022	12757.2208292583	
24148	13916.737190409	
18436	11818.5170198877	
23175	13565.0062922225	
14833	10515.3486405105	
23287	13598.6273910844	
20089	12390.1538161515	
17726	11583.6723091005	
8579	8221.88948477706	
11080	9128.78725357763	
8843	8319.56174984554	
19597	12223.6521077452	
17789	11605.4252142112	
25481	14388.9806151339	
18543	11856.5403650778	
10365	8855.18777037747	
18721	11918.9007598529	
27235	15016.2675152608	
26880	14886.6510199786	
27088	14965.3762723158	
17156	11370.4771936734	
21655	12990.9224272663	
16516	11130.5531613205	
26598	14782.6567472809	
25077	14244.5339477828	
26437	14727.1654041145	
13953	10189.1461583735	
20162	12416.5473936203	
26897	14893.7908964668	
18525	11853.4613232377	
17340	11437.6127028082	
25799	14497.4328831292	
26318	14693.0058629685	
25875	14529.5667827733	
18369	11798.7926769065	
10026	8740.31769146226	
16081	10981.1944006855	
23031	13519.4723855329	
21214	12832.4641049059	
17817	11618.5633072716	
24747	14134.2734983816	
18087	11709.4057741153	
8012	8006.07757643148	
29970	15985.246308141	
11086	9129.74715657986	
9334	8494.58860256457	
29546	15821.2928473117	
14317	10328.7467632111	
17646	11555.4646083878	
23966	13847.0428203452	
9333	8494.24767517217	
25331	14343.0716015133	
25286	14329.1962735025	
16195	11025.6615816735	
13854	10158.0660017943	
29405	15766.298401992	
15551	10786.1840290884	
21768	13035.8602726068	
28123	15320.4723444397	
18334	11788.183236396	
17237	11409.4812327109	
29940	15973.6064225312	
20852	12689.8814126336	
20012	12368.4281615393	
23526	13691.1745507695	
12918	9822.12886671635	
23059	13530.6462447767	
21861	13075.8584314379	
15032	10590.1879382274	
16456	11116.2226736155	
24040	13873.993369692	
25501	14399.42837432	
13921	10183.8034103549	
16857	11268.087712707	
10290	8831.10277393418	
29072	15661.0714195581	
21627	12984.8448508349	
16544	11145.3068531795	
23420	13652.9095907011	
23678	13749.9453452183	
26930	14905.8725568028	
29645	15860.3993951624	
10380	8861.0827852325	
10846	9046.74807612167	
17107	11359.2136480656	
21911	13094.5411012948	
8431	8168.23660962667	
17953	11667.344281295	
20022	12371.5007809789	
19032	12032.4942749145	
24252	13954.1336623738	
24234	13945.3341280787	
24949	14199.0000410932	
10842	9044.28086850992	
8541	8209.08207456073	
24835	14160.6670758504	
27259	15019.5243614817	
17862	11637.6494148921	
14208	10294.0717573716	
28091	15307.6182898635	
16015	10963.9423577878	
15438	10745.4344158738	
29333	15738.5588249837	
9151	8439.24193477223	
29939	15973.0494506532	
13658	10094.8193008522	
19409	12159.2681911584	
16297	11061.1085607955	
13954	10194.5588077393	
14754	10496.9945822363	
15537	10781.4535511571	
28996	15640.8771759089	
28309	15382.9506819057	
12238	9570.52699922143	
21348	12882.3106795933	
17624	11549.0818375484	
27525	15112.5236372987	
17883	11643.133336512	
10748	9009.21451347378	
9623	8596.63344947464	
12464	9653.89225708968	
13037	9863.30196348173	
9921	8704.35765045898	
25944	14557.6936633129	
22111	13162.0890112417	
29828	15928.6592416133	
8514	8200.42833322679	
11131	9139.522541845	
16300	11059.0056381463	
15246	10670.4356980838	
9743	8641.54705807639	
11699	9347.19543594271	
10358	8851.23509580793	
25340	14345.2913008376	
15553	10786.0029874304	
19426	12160.4381409289	
8326	8121.84057017874	
9103	8421.84085046027	
10940	9073.69862546851	
11475	9264.39434721339	
10574	8935.27291013639	
21953	13107.1280488312	
12014	9472.78547355569	
13087	9874.50619874266	
11439	9251.04072375737	
25258	14313.2564864649	
25959	14562.383446173	
20680	12628.4730418718	
19435	12161.9701889166	
20776	12660.0002370123	
27346	15048.1434385516	
17177	11376.3910249697	
15136	10628.4349014184	
12596	9697.43830789693	
23425	13653.7260327738	
11007	9100.64039430611	
13525	10041.0767654148	
11245	9180.86516167078	
16916	11277.1529235305	
8119	8044.39020903986	
13156	9894.39096762538	
16194	11019.7456493134	
8005	8002.10292264917	
28681	15524.1231096555	
13036	9855.44752415989	
11922	9434.25811521442	
26624	14789.642080101	
10831	9037.65938106815	
26608	14784.524011791	
9976	8721.87253866432	
17333	11427.2412673697	
26316	14690.6827868385	
14995	10569.4347110435	
29352	15744.8201662604	
29070	15661.3605393383	
20487	12546.7642082585	
9012	8390.51648992603	
26723	14829.8514517163	
22474	13306.6529395555	
26765	14848.8325247768	
11755	9366.27579544032	
17709	11571.955291355	
21618	12977.5523529283	
25500	14399.005401134	
17849	11622.2922595322	
22379	13265.1560331067	
26410	14718.7605345243	
27662	15153.796787911	
9886	8691.56526806372	
12569	9685.36259312432	
13759	10119.3613755141	
27015	14940.975408508	
22055	13144.6879269298	
10809	9029.30841642865	
28273	15370.003379588	
24132	13915.527260823	
21937	13105.025126182	
13300	9948.66236390018	
8049	8019.05867458277	
29534	15816.782608543	
28678	15523.6144063639	
23038	13524.7240651048	
23949	13843.9490300808	
17360	11440.0976502523	
11386	9232.75896964257	
8931	8357.46065171317	
10217	8806.95631392624	
15845	10883.614735158	
13521	10036.0777685587	
11031	9106.96182451535	
9940	8710.12390438007	
16738	11211.2253136985	
18616	11874.2122221152	
20204	12428.3203987537	
26278	14678.1144135995	
25268	14322.4356762704	
24471	14042.1932963851	
12336	9603.09752151514	
18689	11901.8308501233	
20596	12590.2914910532	
15385	10715.4975806901	
28986	15635.84529219	
8900	8346.09411300444	
21922	13099.1614186667	
26077	14602.5111631502	
20337	12486.2658588617	
12202	9545.99485990871	
12188	9540.12629461481	
8968	8374.81678667237	
12738	9745.8332785153	
28458	15441.7390820765	
25634	14441.8541260259	
26663	14810.7927771335	
22950	13489.8703310126	
28139	15325.218118413	
18513	11841.5517303355	
23614	13728.0062612742	
12183	9537.45470267602	
22128	13166.2464314915	
16873	11264.831607819	
20267	12458.1997191804	
18495	11835.1457993664	
21979	13117.7190193523	
28856	15584.6034435484	
10676	8975.23868874425	
26935	14908.1360618156	
16331	11066.7631863927	
9961	8716.36752817611	
14406	10351.1940028291	
10864	9047.56770331765	
29669	15873.3339644379	
17528	11501.9276046669	
24479	14046.8315137768	
17326	11428.7671835296	
21926	13101.2850278529	
29709	15887.7691141738	
22165	13178.6299521004	
10044	8744.78761141411	
21228	12837.5864871021	
20997	12746.4931107808	
26662	14811.4657918045	
27975	15266.8300193114	
14809	10508.7979484856	
8772	8290.24449004337	
12514	9665.22274243889	
14169	10268.2697783542	
20128	12400.432536565	
25453	14384.3418911027	
21930	13103.1022803407	
15719	10836.5626832641	
9617	8594.42941499615	
20380	12504.7385937091	
20211	12436.8510900237	
9736	8636.99924230436	
8352	8132.09177187276	
26868	14880.3517813237	
14849	10518.1262728377	
10087	8761.49066945607	
19314	12123.9227299224	
29197	15694.3751013346	
11889	9419.50267246901	
10304	8829.6273317326	
27758	15188.9322917857	
28152	15327.2490833547	
13103	9872.49931407743	
