idEmpleado	Sueldo básico	
26522	14760.1819405147	
12222	9555.76509682264	
10720	8999.36286406562	
27360	15060.2362896596	
12550	9680.77597100324	
18559	11864.6360802765	
24893	14175.1533998992	
17724	11568.8518414129	
17294	11416.0358996205	
15090	10601.5091103509	
25961	14557.2313920396	
19062	12048.2625942902	
24421	14013.5492635954	
12098	9508.82706488894	
19736	12282.928606627	
14448	10364.3700491471	
25277	14312.7360298823	
18932	11999.7095447032	
24775	14136.7253652479	
27210	15006.7425030315	
28655	15514.7427914267	
19111	12064.8030434106	
16694	11203.6227487045	
27886	15243.3023784511	
12171	9536.97487410948	
20507	12561.2156635901	
21061	12772.8893518322	
14840	10512.2428510861	
27109	14974.3960643999	
20499	12558.0715819067	
26054	14593.7151120015	
23483	13667.519583212	
13980	10196.528432051	
19680	12262.0446441053	
16257	11041.7473032334	
11037	9113.20284433346	
28294	15387.13408233	
11650	9340.90077194427	
17878	11633.1285031667	
25985	14566.9727207008	
17937	11654.4205749661	
16981	11302.9024281087	
25041	14225.9290359104	
20492	12555.3476198368	
11605	9322.38031985349	
12072	9500.95178256787	
23874	13808.1417893097	
23049	13517.4990955356	
10513	8920.62208471849	
11568	9309.71485809875	
29714	15890.7425663857	
24817	14152.1981163659	
10895	9067.68747468837	
10298	8840.10361919184	
8300	8109.20359571893	
15340	10695.3788971041	
25390	14352.1423481182	
12760	9756.06048561449	
23066	13523.2614155501	
22000	13119.5603074131	
27462	15091.7467284444	
17964	11662.9105488131	
20597	12594.455777013	
26784	14857.9643177138	
18949	12007.7939983494	
10434	8889.71180882757	
13029	9851.73416223923	
12741	9751.50461949012	
25709	14467.0797616556	
16607	11169.7257622935	
16089	10977.2359668171	
21615	12971.8352579381	
8961	8366.58104153657	
28816	15569.7526445471	
17122	11352.3219280654	
19539	12211.840363318	
23970	13838.8740075002	
26205	14648.2751288676	
24182	13920.9220585976	
8107	8036.02309154161	
26504	14753.0738742804	
27933	15255.3902562966	
12307	9591.62076636759	
23471	13664.6812063012	
20784	12667.329015521	
9178	8441.51699563559	
20608	12599.8321085236	
11697	9356.42481285912	
19361	12152.8410483863	
8907	8346.36840612924	
15498	10761.0604962153	
23368	13631.0735967155	
18414	11817.6393563941	
25837	14513.5681957535	
28543	15475.2259922564	
29982	15991.5100261529	
26371	14708.4466510957	
28249	15367.9647181965	
9469	8547.55362148748	
9152	8432.66851102592	
29042	15649.2176203286	
19079	12056.6371698196	
27337	15050.41933388	
23716	13750.8963224249	
25323	14332.4788912816	
15931	10918.9073084476	
23803	13785.6170748293	
12065	9497.93483014122	
22960	13487.7816911264	
18639	11897.3632324009	
21284	12856.5048896039	
29210	15703.8672192506	
18453	11835.1384270169	
22959	13487.2383240085	
25418	14366.4864331328	
29568	15836.3564721478	
13624	10071.2897824455	
26978	14929.7745707118	
13963	10190.6353021928	
17703	11566.2770027138	
19747	12289.879700304	
9318	8495.30934938011	
23267	13598.6635711038	
24715	14120.7113555263	
9085	8408.66526607827	
22589	13346.1623701016	
11152	9154.19590154392	
13032	9853.01284578303	
8259	8094.52665229073	
17143	11360.8119019125	
22999	13503.3937122223	
25713	14470.9092893037	
24660	14100.7215073801	
22958	13488.2535475717	
9032	8386.80547121298	
15336	10696.4367044607	
8556	8204.97092241653	
18469	11840.7244439426	
28137	15332.2023150195	
12733	9748.42170707342	
15230	10655.8999208062	
16428	11101.8972783824	
18565	11868.6431217327	
8690	8255.47781598544	
17490	11489.8635165253	
16299	11057.1932769647	
12875	9795.93516969864	
25321	14330.4010323856	
8396	8147.08176262075	
29009	15638.8695201086	
24176	13920.2202437074	
29417	15778.6720803839	
22158	13177.3294160037	
21634	12981.2766187737	
19328	12142.788810722	
27632	15153.9082709485	
25680	14457.9735987158	
10550	8929.7079783537	
22573	13342.2310563467	
