idEmpleado	Sueldo básico	
29188	15691.2486439996	
24339	13976.6281014199	
17461	11475.4641593785	
17409	11458.3694205891	
15767	10857.1113696588	
17621	11537.1675358793	
14654	10440.8972535473	
27574	15122.8771764426	
11172	9164.73465094563	
24226	13930.9094315073	
17576	11515.7563702742	
29309	15734.7252181427	
29667	15873.593427182	
17563	11511.3719457348	
10368	8861.14589910076	
28808	15567.9630188122	
24625	14082.9489594712	
10068	8755.8060589972	
20225	12444.9312037066	
18706	11909.8753314046	
27710	15170.014082999	
13356	9974.73435940907	
15797	10870.1631775453	
14742	10477.0718936236	
9910	8694.18135317703	
8151	8054.35901510267	
10276	8828.77178156226	
22736	13398.3314509496	
24971	14192.3999964224	
21251	12835.8150333333	
15645	10820.085809948	
21423	12900.0985607971	
9633	8601.23059181554	
21078	12768.0588945598	
18885	11967.6633942722	
11115	9139.84342345029	
18430	11809.6067401625	
25101	14239.8943669348	
21249	12834.7838543517	
19685	12248.3552006298	
27245	15012.8706428282	
19329	12128.0775014907	
22842	13433.6527462274	
14035	10218.0969092148	
20634	12603.5727023164	
24488	14034.7085138944	
23699	13743.1136359196	
15138	10624.1359722913	
25038	14211.983866157	
28626	15504.679243781	
18264	11760.8720714975	
14434	10364.4469614906	
26540	14755.0740720495	
20798	12666.3604996476	
8391	8146.12524963269	
23625	13716.5142845905	
16436	11106.4649238747	
10725	8998.39226575493	
15493	10764.1880674121	
15589	10802.7523545561	
15362	10708.395754317	
21800	13042.5658025977	
10554	8930.47718002017	
19907	12328.9196176123	
16448	11110.8236215593	
26152	14615.6578094771	
27608	15133.4946263272	
16437	11105.5345326222	
28743	15543.7085514626	
29282	15721.3024756505	
18258	11758.3562786497	
29588	15843.0545925363	
18739	11921.0222046455	
8517	8196.57600307678	
21413	12897.0046885763	
16249	11041.9365815082	
20478	12541.0816131817	
9779	8652.06626833047	
24075	13873.4991913072	
15220	10659.4728392826	
14273	10311.2453791831	
25010	14204.635809271	
27768	15186.3475847926	
26329	14687.7207526414	
10924	9074.94296183574	
9227	8455.63884845732	
24823	14145.0244887476	
18779	11934.8700921679	
20682	12621.9336449271	
25139	14251.1491096817	
24480	14033.3784995756	
15614	10811.2144744076	
17452	11475.7062995228	
13486	10032.0314997956	
12168	9539.95944631284	
13339	9970.30484023052	
16672	11197.6003214706	
11012	9104.73312861507	
27532	15107.2732876554	
24361	13987.9148928392	
26934	14901.2138875673	
15166	10637.5791032974	
16355	11080.4274208287	
25811	14490.6813905065	
18231	11746.3229651313	
18729	11917.8174789612	
25684	14443.4247568452	
25987	14558.4980689727	
29399	15769.3558110713	
21950	13104.1886681245	
11206	9175.43267140884	
14670	10454.3986555442	
16488	11124.8930744477	
8285	8104.71522812951	
9323	8491.50697537302	
20385	12503.759945046	
24029	13856.2182178051	
14090	10242.7564273787	
16830	11253.9766557766	
15205	10655.184773102	
9267	8470.63332072954	
16681	11198.6245341593	
25791	14483.6008876951	
11529	9292.55944178093	
12562	9687.92397607487	
10600	8947.14180424211	
20014	12367.3482930136	
13130	9888.99070484982	
26257	14656.6165567639	
15938	10926.6998483458	
29594	15844.3362600377	
17355	11436.3484845666	
12182	9544.79298067502	
29702	15885.584298468	
18271	11758.2589517153	
29123	15673.6662758857	
16490	11124.2083884423	
9914	8695.66619428604	
15979	10941.3977875101	
22122	13157.1254828745	
13448	10012.2140916121	
28866	15586.5264197749	
19450	12165.5142810966	
28671	15517.7449768026	
21891	13075.7164382728	
17748	11578.9798440314	
29168	15686.3213999599	
17170	11370.9910713932	
12165	9540.52452442261	
21790	13036.1995012668	
19292	12114.0866224254	
10616	8954.84389409183	
24014	13850.7564728385	
20251	12452.0885145534	
23069	13517.2815721097	
18105	11702.589353408	
19417	12153.9782156022	
12831	9787.86797904776	
21171	12802.7574144317	
15576	10799.1811608892	
28759	15550.4691859477	
20519	12554.4340519954	
