idEmpleado	Sueldo básico	
19456	12170.4337169279	
15046	10573.3999808195	
16431	11083.9661113377	
19166	12065.8756923237	
25172	14265.9487120183	
10644	8963.00756976148	
13919	10161.3839837543	
14017	10195.3212331027	
18250	11745.7972707906	
28735	15544.5072127248	
24787	14128.0248528943	
17897	11620.8289096229	
22259	13203.3896805734	
23855	13784.2253771537	
9771	8648.83450076395	
11430	9248.53817431654	
21833	13042.1717786427	
13135	9868.94914594896	
12799	9746.21059454335	
20470	12539.9973711651	
28459	15442.3074272658	
16420	11080.0431198813	
14503	10371.4322756843	
26778	14841.3426237373	
10547	8928.68848188253	
26192	14628.125074612	
24325	13955.5918639319	
9063	8392.99204218806	
17584	11500.3565119115	
21135	12785.7222095065	
17110	11330.4690547895	
13328	9944.72818912227	
21668	12981.5793656658	
18888	11967.4221742747	
26184	14625.1799271559	
29585	15846.3093786716	
27258	15012.5061641505	
29894	15959.2709801901	
11047	9110.06844840481	
14663	10429.6244021643	
18326	11773.4097483444	
13555	10031.4068393928	
8048	8017.58244634493	
20056	12389.1027701968	
9572	8579.33903512514	
16568	11133.9589669993	
11089	9125.41307933881	
10826	9031.56094301099	
19862	12316.8116418257	
19158	12061.2703617948	
17632	11518.6654382938	
9384	8513.30002048672	
22150	13158.022458273	
19208	12078.2360565282	
9395	8516.80775383339	
10998	9090.39059704653	
8561	8201.96770513522	
19666	12242.6234876004	
16577	11137.1872104412	
29000	15637.8236374063	
16212	11007.4157058296	
12866	9768.3919415662	
26374	14694.9647211912	
27108	14960.075061284	
19580	12214.0381579353	
19500	12183.296663772	
26222	14639.2495439571	
11397	9235.96750629878	
27680	15159.0454499978	
10216	8802.52512209235	
14133	10236.032010166	
21944	13082.9007984525	
10091	8758.88069754414	
28109	15316.586192379	
10117	8766.58762282067	
22833	13410.900587873	
16373	11062.4606735364	
24397	13982.3295054875	
25160	14262.0035886122	
23887	13794.7295148832	
23062	13502.7119952732	
21507	12924.0309209209	
19199	12076.1804003623	
28453	15439.0861501168	
11486	9267.05677121275	
15702	10817.1690343028	
21142	12786.7057308493	
10480	8903.34330913766	
17446	11450.6144204413	
23161	13534.7893301094	
29021	15644.3416735364	
15556	10769.8826765501	
21237	12822.083769749	
12049	9472.24481099855	
28403	15422.2086963347	
13490	10005.0178067782	
17128	11336.4421182016	
10892	9057.50738506089	
8480	8175.06461226152	
20083	12396.0423713532	
20350	12494.7094230422	
29703	15889.44557304	
13148	9872.5154930132	
17622	11514.2865197334	
13022	9825.23835162876	
25660	14435.7646398413	
29337	15754.4193229426	
24018	13841.4362658939	
17060	11311.6484337075	
16496	11105.9071659604	
24520	14027.9299235101	
14085	10219.6381996477	
24393	13980.6198989882	
22650	13342.4576955579	
13851	10135.111642133	
24674	14083.3847849087	
23598	13692.2115412039	
27942	15255.8785710744	
23600	13693.0182900713	
11829	9396.86912363249	
28332	15396.5909329227	
23727	13735.9062348194	
23858	13785.3530858575	
12457	9624.2561198884	
11184	9158.18344855596	
28521	15466.1493336159	
