idEmpleado	Sueldo básico	
19837	12300.0293952879	
29824	15933.4850683499	
17988	11638.8697417634	
28020	15281.0145873954	
13159	9870.56372029267	
13916	10147.6597982215	
22891	13416.1599303671	
11100	9123.40008519748	
23151	13510.6172550053	
27788	15196.7853005961	
28243	15361.0495325928	
26957	14898.5806623933	
10320	8841.84475282293	
14238	10266.7772854989	
14442	10344.2270096132	
18389	11780.3385834118	
10301	8834.58536157132	
18183	11707.8585232179	
26945	14894.0046871519	
20952	12711.6684488541	
22218	13173.5055470716	
19893	12321.3008066273	
17289	11383.1426330764	
9262	8461.46352983148	
29268	15732.356950516	
23097	13491.6074599566	
15669	10790.4034009159	
11215	9165.46161154539	
29542	15831.7693731896	
11581	9302.30170549001	
29035	15649.5403012491	
29249	15725.7280385707	
26427	14705.8548287981	
21509	12913.9789477521	
19952	12344.0208120011	
27666	15154.0644984478	
12365	9586.3033577736	
29484	15811.0957591846	
28575	15485.5377373684	
11091	9120.87220378261	
17066	11302.735788423	
19228	12082.7131476638	
8827	8299.74027364503	
10745	8997.9328666804	
28122	15318.7080432282	
11450	9253.46928148226	
27552	15115.499738192	
25034	14199.9251089058	
22331	13215.9652175456	
24358	13950.8431879575	
10572	8934.85938801191	
29754	15907.2057604358	
9754	8641.3360129303	
15104	10582.4210842058	
24711	14081.3971450931	
29945	15978.7285886606	
20511	12550.3424352735	
16718	11177.4062119319	
28748	15548.6576368793	
20046	12378.9562603361	
28228	15357.2563973056	
19691	12250.6983188217	
11552	9291.63071200793	
19572	12208.3155495153	
28744	15547.2449993469	
28994	15635.3214940221	
8540	8192.72583359514	
18793	11927.8658050708	
24278	13922.7564734978	
16750	11190.1625111653	
14040	10194.0352256382	
10821	9023.48960238671	
19615	12222.3207858495	
23870	13773.1324833693	
11872	9408.9326604311	
11008	9090.79239940773	
19055	12021.5605329823	
14561	10385.209766396	
11155	9142.75548660325	
25795	14478.8876690338	
25505	14376.1077217646	
20622	12590.47829201	
18856	11949.4963939998	
13188	9880.92618523209	
9009	8367.4423174781	
29292	15742.3345408134	
27456	15084.3920256404	
19339	12123.4337445923	
26769	14832.581802659	
20013	12365.2922233405	
15161	10603.7220631743	
25600	14408.8971458417	
8729	8262.43812230529	
16521	11106.5814770323	
12861	9763.61580647697	
27366	15052.0374696013	
15670	10791.0824356559	
19251	12091.4247241297	
11992	9450.6878673335	
29128	15683.3865492062	
10927	9060.74344788713	
16745	11187.6339331212	
8769	8277.16863540801	
13583	10025.8027063803	
18318	11756.8079623193	
29765	15911.3697856252	
18112	11684.8849745863	
15882	10868.203529561	
11238	9173.48842377471	
21724	12990.6047456854	
18879	11957.1680556783	
13966	10165.1326688775	
13608	10034.6507253287	
10951	9069.76996784553	
24497	14002.8485385714	
15599	10766.7781052956	
8832	8301.20192482192	
28368	15410.7045267758	
18553	11840.8732320372	
29464	15804.9104585335	
9507	8550.92946838165	
19194	12069.2920890028	
22008	13095.2840024118	
12288	9557.46425015734	
9605	8586.44044799099	
18402	11785.1380797965	
10097	8761.05148008142	
11081	9115.73930881719	
19028	12009.5166768923	
14483	10356.8951908298	
25302	14299.7099637518	
29815	15930.1358088526	
10571	8934.52189906245	
12020	9459.36893739708	
22897	13418.1442211467	
16754	11188.4737886435	
19879	12313.309656602	
13309	9923.6936876195	
24826	14124.1182229128	
9247	8456.07253185291	
19165	12057.4495662271	
19608	12216.1884960794	
16103	10949.9453208176	
13086	9841.9770569736	
9121	8408.12416766217	
9204	8438.58939429679	
20049	12374.246420513	
27770	15192.6681544598	
22035	13103.7329384609	
27217	14996.8377011813	
26548	14750.8355447794	
17283	11380.3779088801	
8693	8250.55149209246	
12537	9645.77740879998	
27599	15132.4570808245	
21733	12991.4513588843	
24741	14092.3499307094	
26463	14719.7043852507	
11963	9439.3622583893	
29927	15971.6698825227	
27649	15150.3183055438	
15070	10569.1456657691	
26838	14858.6868526687	
26721	14816.5932329449	
26375	14690.8947819336	
19075	12027.0322468258	
11391	9230.6107698151	
9575	8575.28178793158	
18021	11651.6257466989	
15739	10814.374749928	
25725	14453.4684486936	
25506	14377.5082372024	
11542	9286.58630386302	
17297	11384.8007001843	
18292	11747.4608923064	
19937	12334.7409723023	
11092	9119.34676818519	
16931	11253.3069454382	
11177	9149.34008249517	
8413	8147.85105369419	
28371	15410.8916592835	
12324	9568.38332562166	
19036	12012.0063703563	
21788	13012.678975711	
17894	11606.0596460505	
16019	10919.3320548718	
29116	15679.5843167601	
28035	15288.7444902625	
14399	10326.9118565726	
9172	8426.69286226234	
22013	13096.1238579341	
23377	13593.6052713513	
9327	8484.3314292302	
24903	14152.4483403901	
11599	9305.75422630913	
12104	9488.30390045806	
22731	13357.5016434107	
19381	12133.3520878727	
16647	11151.08227504	
20070	12381.0919208364	
27812	15207.9786244817	
18439	11798.9646325814	
17717	11541.0424077609	
14300	10289.3581885329	
9487	8543.36925248772	
9025	8373.32730757693	
13772	10093.7916050171	
21385	12865.7507919081	
24216	13898.3165164936	
15693	10797.7161085222	
18648	11872.1045906991	
15806	10839.0429852712	
23312	13570.3643027555	
11558	9291.5112046951	
9537	8560.77822323925	
23347	13581.9349799221	
26015	14557.1392954128	
13100	9846.00787695777	
16814	11210.5335868944	
18368	11771.5627270618	
19979	12347.4479300657	
13359	9941.86627955263	
25168	14248.369931359	
16852	11224.9328844365	
23723	13718.2508919939	
10371	8859.86317734228	
24204	13893.1768079722	
16602	11134.1379634729	
13732	10079.0464738752	
14223	10259.1569918483	
27167	14977.2393288916	
21718	12985.9946803125	
8286	8102.22467039815	
21118	12768.2481616588	
10590	8939.8724292125	
17916	11611.9270267021	
24567	14027.3409178608	
12753	9722.64818182338	
20309	12469.3097232232	
16874	11232.7323384735	
10274	8825.5404498547	
15738	10813.833524852	
11826	9390.42797376887	
28693	15529.1957480503	
20543	12554.5882715632	
14218	10257.0808726629	
8063	8023.24096859584	
27775	15192.8202245351	
23378	13591.6701171508	
18232	11723.819246387	
16053	10931.1646050453	
17644	11511.4937664529	
10540	8922.81850097832	
28289	15379.5195479782	
8094	8033.64399077075	
22481	13266.1123449291	
23261	13550.5947012224	
8871	8316.10952332435	
20589	12571.1072965391	
29130	15683.5060751454	
14828	10480.1504996047	
27118	14959.6536415441	
15661	10786.7043180329	
17994	11639.1595246453	
18506	11820.4767796306	
26919	14886.1099103867	
